inventory_id,film_id,title
857,189,CREATURES SHAKESPEARE
858,189,CREATURES SHAKESPEARE
859,189,CREATURES SHAKESPEARE
860,189,CREATURES SHAKESPEARE
861,189,CREATURES SHAKESPEARE
862,189,CREATURES SHAKESPEARE
863,190,CREEPERS KANE
864,190,CREEPERS KANE
865,190,CREEPERS KANE
866,190,CREEPERS KANE
867,191,CROOKED FROGMEN
868,191,CROOKED FROGMEN
869,191,CROOKED FROGMEN
870,191,CROOKED FROGMEN
871,191,CROOKED FROGMEN
872,191,CROOKED FROGMEN
873,193,CROSSROADS CASUALTIES
874,193,CROSSROADS CASUALTIES
875,193,CROSSROADS CASUALTIES
876,193,CROSSROADS CASUALTIES
877,193,CROSSROADS CASUALTIES
878,193,CROSSROADS CASUALTIES
879,193,CROSSROADS CASUALTIES
880,193,CROSSROADS CASUALTIES
881,194,CROW GREASE
882,194,CROW GREASE
883,194,CROW GREASE
884,194,CROW GREASE
885,196,CRUELTY UNFORGIVEN
886,196,CRUELTY UNFORGIVEN
887,197,CRUSADE HONEY
888,197,CRUSADE HONEY
889,199,CUPBOARD SINNERS
890,199,CUPBOARD SINNERS
891,199,CUPBOARD SINNERS
892,199,CUPBOARD SINNERS
893,199,CUPBOARD SINNERS
894,199,CUPBOARD SINNERS
895,199,CUPBOARD SINNERS
896,199,CUPBOARD SINNERS
897,200,CURTAIN VIDEOTAPE
898,200,CURTAIN VIDEOTAPE
899,200,CURTAIN VIDEOTAPE
900,200,CURTAIN VIDEOTAPE
901,200,CURTAIN VIDEOTAPE
902,200,CURTAIN VIDEOTAPE
903,200,CURTAIN VIDEOTAPE
904,200,CURTAIN VIDEOTAPE
905,201,CYCLONE FAMILY
906,201,CYCLONE FAMILY
907,201,CYCLONE FAMILY
908,201,CYCLONE FAMILY
909,202,DADDY PITTSBURGH
910,202,DADDY PITTSBURGH
911,202,DADDY PITTSBURGH
912,203,DAISY MENAGERIE
913,203,DAISY MENAGERIE
914,203,DAISY MENAGERIE
915,203,DAISY MENAGERIE
916,204,DALMATIONS SWEDEN
917,204,DALMATIONS SWEDEN
918,204,DALMATIONS SWEDEN
919,204,DALMATIONS SWEDEN
920,204,DALMATIONS SWEDEN
921,204,DALMATIONS SWEDEN
922,205,DANCES NONE
923,205,DANCES NONE
924,205,DANCES NONE
925,205,DANCES NONE
926,206,DANCING FEVER
927,206,DANCING FEVER
928,206,DANCING FEVER
929,206,DANCING FEVER
930,206,DANCING FEVER
931,206,DANCING FEVER
932,206,DANCING FEVER
933,206,DANCING FEVER
934,207,DANGEROUS UPTOWN
935,207,DANGEROUS UPTOWN
936,207,DANGEROUS UPTOWN
937,207,DANGEROUS UPTOWN
938,208,DARES PLUTO
939,208,DARES PLUTO
940,208,DARES PLUTO
941,209,DARKNESS WAR
942,209,DARKNESS WAR
943,209,DARKNESS WAR
944,209,DARKNESS WAR
945,210,DARKO DORADO
946,210,DARKO DORADO
947,210,DARKO DORADO
948,211,DARLING BREAKING
949,211,DARLING BREAKING
950,212,DARN FORRESTER
951,212,DARN FORRESTER
952,212,DARN FORRESTER
953,212,DARN FORRESTER
954,212,DARN FORRESTER
955,213,DATE SPEED
956,213,DATE SPEED
957,213,DATE SPEED
958,213,DATE SPEED
959,214,DAUGHTER MADIGAN
960,214,DAUGHTER MADIGAN
961,214,DAUGHTER MADIGAN
962,214,DAUGHTER MADIGAN
963,215,DAWN POND
964,215,DAWN POND
965,215,DAWN POND
966,215,DAWN POND
967,215,DAWN POND
968,215,DAWN POND
969,216,DAY UNFAITHFUL
970,216,DAY UNFAITHFUL
971,216,DAY UNFAITHFUL
972,216,DAY UNFAITHFUL
973,216,DAY UNFAITHFUL
974,218,DECEIVER BETRAYED
975,218,DECEIVER BETRAYED
976,218,DECEIVER BETRAYED
977,218,DECEIVER BETRAYED
978,218,DECEIVER BETRAYED
979,218,DECEIVER BETRAYED
980,218,DECEIVER BETRAYED
981,219,DEEP CRUSADE
982,219,DEEP CRUSADE
983,219,DEEP CRUSADE
984,219,DEEP CRUSADE
985,220,DEER VIRGINIAN
986,220,DEER VIRGINIAN
987,220,DEER VIRGINIAN
988,220,DEER VIRGINIAN
989,220,DEER VIRGINIAN
990,220,DEER VIRGINIAN
991,220,DEER VIRGINIAN
992,220,DEER VIRGINIAN
993,222,DESERT POSEIDON
994,222,DESERT POSEIDON
995,222,DESERT POSEIDON
996,222,DESERT POSEIDON
997,222,DESERT POSEIDON
998,222,DESERT POSEIDON
999,223,DESIRE ALIEN
1000,223,DESIRE ALIEN
1001,224,DESPERATE TRAINSPOTTING
1002,224,DESPERATE TRAINSPOTTING
1003,225,DESTINATION JERK
1004,225,DESTINATION JERK
1005,225,DESTINATION JERK
1006,226,DESTINY SATURDAY
1007,226,DESTINY SATURDAY
1008,226,DESTINY SATURDAY
1009,226,DESTINY SATURDAY
1010,226,DESTINY SATURDAY
1011,227,DETAILS PACKER
1012,227,DETAILS PACKER
1013,227,DETAILS PACKER
1014,227,DETAILS PACKER
1015,227,DETAILS PACKER
1016,228,DETECTIVE VISION
1017,228,DETECTIVE VISION
1018,228,DETECTIVE VISION
1019,228,DETECTIVE VISION
1020,228,DETECTIVE VISION
1021,228,DETECTIVE VISION
1022,228,DETECTIVE VISION
1023,229,DEVIL DESIRE
1024,229,DEVIL DESIRE
1025,229,DEVIL DESIRE
1026,229,DEVIL DESIRE
1027,230,DIARY PANIC
1028,230,DIARY PANIC
1029,231,DINOSAUR SECRETARY
1030,231,DINOSAUR SECRETARY
1031,231,DINOSAUR SECRETARY
1032,231,DINOSAUR SECRETARY
1033,231,DINOSAUR SECRETARY
1034,231,DINOSAUR SECRETARY
1035,231,DINOSAUR SECRETARY
1036,231,DINOSAUR SECRETARY
1037,232,DIRTY ACE
1038,232,DIRTY ACE
1039,232,DIRTY ACE
1040,232,DIRTY ACE
1041,232,DIRTY ACE
1042,233,DISCIPLE MOTHER
1043,233,DISCIPLE MOTHER
1044,233,DISCIPLE MOTHER
1045,233,DISCIPLE MOTHER
1046,233,DISCIPLE MOTHER
1047,233,DISCIPLE MOTHER
1048,234,DISTURBING SCARFACE
1049,234,DISTURBING SCARFACE
1050,234,DISTURBING SCARFACE
1051,234,DISTURBING SCARFACE
1052,234,DISTURBING SCARFACE
1053,234,DISTURBING SCARFACE
1054,234,DISTURBING SCARFACE
1055,235,DIVIDE MONSTER
1056,235,DIVIDE MONSTER
1057,235,DIVIDE MONSTER
1058,235,DIVIDE MONSTER
1059,235,DIVIDE MONSTER
1060,235,DIVIDE MONSTER
1061,236,DIVINE RESURRECTION
1062,236,DIVINE RESURRECTION
1063,236,DIVINE RESURRECTION
1064,236,DIVINE RESURRECTION
1065,237,DIVORCE SHINING
1066,237,DIVORCE SHINING
1067,238,DOCTOR GRAIL
1068,238,DOCTOR GRAIL
1069,239,DOGMA FAMILY
1070,239,DOGMA FAMILY
1071,239,DOGMA FAMILY
1072,239,DOGMA FAMILY
1073,239,DOGMA FAMILY
1074,239,DOGMA FAMILY
1075,239,DOGMA FAMILY
1076,239,DOGMA FAMILY
1077,240,DOLLS RAGE
1078,240,DOLLS RAGE
1079,240,DOLLS RAGE
1080,241,DONNIE ALLEY
1081,241,DONNIE ALLEY
1082,241,DONNIE ALLEY
1083,241,DONNIE ALLEY
1084,242,DOOM DANCING
1085,242,DOOM DANCING
1086,242,DOOM DANCING
1087,242,DOOM DANCING
1088,242,DOOM DANCING
1089,243,DOORS PRESIDENT
1090,243,DOORS PRESIDENT
1091,243,DOORS PRESIDENT
1092,243,DOORS PRESIDENT
1093,243,DOORS PRESIDENT
1094,243,DOORS PRESIDENT
1095,244,DORADO NOTTING
1096,244,DORADO NOTTING
1097,244,DORADO NOTTING
1098,244,DORADO NOTTING
1099,244,DORADO NOTTING
1100,244,DORADO NOTTING
1101,244,DORADO NOTTING
1102,245,DOUBLE WRATH
1103,245,DOUBLE WRATH
1104,245,DOUBLE WRATH
1105,245,DOUBLE WRATH
1106,245,DOUBLE WRATH
1107,245,DOUBLE WRATH
1108,245,DOUBLE WRATH
1109,246,DOUBTFIRE LABYRINTH
1110,246,DOUBTFIRE LABYRINTH
1111,246,DOUBTFIRE LABYRINTH
1112,247,DOWNHILL ENOUGH
1113,247,DOWNHILL ENOUGH
1114,247,DOWNHILL ENOUGH
1115,247,DOWNHILL ENOUGH
1116,247,DOWNHILL ENOUGH
1117,247,DOWNHILL ENOUGH
1118,247,DOWNHILL ENOUGH
1119,248,DOZEN LION
1120,248,DOZEN LION
1121,249,DRACULA CRYSTAL
1122,249,DRACULA CRYSTAL
1123,249,DRACULA CRYSTAL
1124,249,DRACULA CRYSTAL
1125,249,DRACULA CRYSTAL
1126,249,DRACULA CRYSTAL
1127,250,DRAGON SQUAD
1128,250,DRAGON SQUAD
1129,250,DRAGON SQUAD
1130,250,DRAGON SQUAD
1131,251,DRAGONFLY STRANGERS
1132,251,DRAGONFLY STRANGERS
1133,251,DRAGONFLY STRANGERS
1134,251,DRAGONFLY STRANGERS
1135,251,DRAGONFLY STRANGERS
1136,252,DREAM PICKUP
1137,252,DREAM PICKUP
1138,252,DREAM PICKUP
1139,252,DREAM PICKUP
1140,252,DREAM PICKUP
1141,252,DREAM PICKUP
1142,253,DRIFTER COMMANDMENTS
1143,253,DRIFTER COMMANDMENTS
1144,253,DRIFTER COMMANDMENTS
1145,253,DRIFTER COMMANDMENTS
1146,253,DRIFTER COMMANDMENTS
1147,253,DRIFTER COMMANDMENTS
1148,254,DRIVER ANNIE
1149,254,DRIVER ANNIE
1150,254,DRIVER ANNIE
1151,254,DRIVER ANNIE
1152,254,DRIVER ANNIE
1153,255,DRIVING POLISH
1154,255,DRIVING POLISH
1155,255,DRIVING POLISH
1156,255,DRIVING POLISH
1157,255,DRIVING POLISH
1158,255,DRIVING POLISH
1159,256,DROP WATERFRONT
1160,256,DROP WATERFRONT
1161,256,DROP WATERFRONT
1162,257,DRUMLINE CYCLONE
1163,257,DRUMLINE CYCLONE
1164,257,DRUMLINE CYCLONE
1165,258,DRUMS DYNAMITE
1166,258,DRUMS DYNAMITE
1167,258,DRUMS DYNAMITE
1168,258,DRUMS DYNAMITE
1169,259,DUCK RACER
1170,259,DUCK RACER
1171,260,DUDE BLINDNESS
1172,260,DUDE BLINDNESS
1173,260,DUDE BLINDNESS
1174,260,DUDE BLINDNESS
1175,261,DUFFEL APOCALYPSE
1176,261,DUFFEL APOCALYPSE
1177,262,DUMBO LUST
1178,262,DUMBO LUST
1179,263,DURHAM PANKY
1180,263,DURHAM PANKY
1181,263,DURHAM PANKY
1182,263,DURHAM PANKY
1183,263,DURHAM PANKY
1184,263,DURHAM PANKY
1185,263,DURHAM PANKY
1186,264,DWARFS ALTER
1187,264,DWARFS ALTER
1188,265,DYING MAKER
1189,265,DYING MAKER
1190,265,DYING MAKER
1191,265,DYING MAKER
1192,266,DYNAMITE TARZAN
1193,266,DYNAMITE TARZAN
1194,266,DYNAMITE TARZAN
1195,266,DYNAMITE TARZAN
1196,266,DYNAMITE TARZAN
1197,266,DYNAMITE TARZAN
1198,266,DYNAMITE TARZAN
1199,266,DYNAMITE TARZAN
1200,267,EAGLES PANKY
1201,267,EAGLES PANKY
1202,267,EAGLES PANKY
1203,267,EAGLES PANKY
1204,267,EAGLES PANKY
1205,267,EAGLES PANKY
1206,268,EARLY HOME
1207,268,EARLY HOME
1208,269,EARRING INSTINCT
1209,269,EARRING INSTINCT
1210,269,EARRING INSTINCT
1211,269,EARRING INSTINCT
1212,269,EARRING INSTINCT
1213,269,EARRING INSTINCT
1214,270,EARTH VISION
1215,270,EARTH VISION
1216,270,EARTH VISION
1217,270,EARTH VISION
1218,270,EARTH VISION
1219,270,EARTH VISION
1220,270,EARTH VISION
1221,271,EASY GLADIATOR
1222,271,EASY GLADIATOR
1223,271,EASY GLADIATOR
1224,271,EASY GLADIATOR
1225,271,EASY GLADIATOR
1226,272,EDGE KISSING
1227,272,EDGE KISSING
1228,272,EDGE KISSING
1229,272,EDGE KISSING
1230,273,EFFECT GLADIATOR
1231,273,EFFECT GLADIATOR
1232,273,EFFECT GLADIATOR
1233,273,EFFECT GLADIATOR
1234,273,EFFECT GLADIATOR
1235,273,EFFECT GLADIATOR
1236,273,EFFECT GLADIATOR
1237,274,EGG IGBY
1238,274,EGG IGBY
1239,274,EGG IGBY
1240,274,EGG IGBY
1241,274,EGG IGBY
1242,274,EGG IGBY
1243,274,EGG IGBY
1244,275,EGYPT TENENBAUMS
1245,275,EGYPT TENENBAUMS
1246,275,EGYPT TENENBAUMS
1247,275,EGYPT TENENBAUMS
1248,275,EGYPT TENENBAUMS
1249,276,ELEMENT FREDDY
1250,276,ELEMENT FREDDY
1251,276,ELEMENT FREDDY
1252,276,ELEMENT FREDDY
1253,277,ELEPHANT TROJAN
1254,277,ELEPHANT TROJAN
1255,277,ELEPHANT TROJAN
1256,278,ELF MURDER
1257,278,ELF MURDER
1258,279,ELIZABETH SHANE
1259,279,ELIZABETH SHANE
1260,280,EMPIRE MALKOVICH
1261,280,EMPIRE MALKOVICH
1262,280,EMPIRE MALKOVICH
1263,280,EMPIRE MALKOVICH
1264,280,EMPIRE MALKOVICH
1265,280,EMPIRE MALKOVICH
1266,281,ENCINO ELF
1267,281,ENCINO ELF
1268,281,ENCINO ELF
1269,281,ENCINO ELF
1270,281,ENCINO ELF
1271,281,ENCINO ELF
1272,282,ENCOUNTERS CURTAIN
1273,282,ENCOUNTERS CURTAIN
1274,282,ENCOUNTERS CURTAIN
1275,282,ENCOUNTERS CURTAIN
1276,282,ENCOUNTERS CURTAIN
1277,282,ENCOUNTERS CURTAIN
1278,283,ENDING CROWDS
1279,283,ENDING CROWDS
1280,283,ENDING CROWDS
1281,284,ENEMY ODDS
1282,284,ENEMY ODDS
1283,284,ENEMY ODDS
1284,284,ENEMY ODDS
1285,284,ENEMY ODDS
1286,284,ENEMY ODDS
1287,284,ENEMY ODDS
1288,285,ENGLISH BULWORTH
1289,285,ENGLISH BULWORTH
1290,285,ENGLISH BULWORTH
1291,285,ENGLISH BULWORTH
1292,285,ENGLISH BULWORTH
1293,285,ENGLISH BULWORTH
1294,285,ENGLISH BULWORTH
1295,286,ENOUGH RAGING
1296,286,ENOUGH RAGING
1297,286,ENOUGH RAGING
1298,286,ENOUGH RAGING
1299,286,ENOUGH RAGING
1300,287,ENTRAPMENT SATISFACTION
1301,287,ENTRAPMENT SATISFACTION
1302,287,ENTRAPMENT SATISFACTION
1303,287,ENTRAPMENT SATISFACTION
1304,288,ESCAPE METROPOLIS
1305,288,ESCAPE METROPOLIS
1306,288,ESCAPE METROPOLIS
1307,288,ESCAPE METROPOLIS
1308,288,ESCAPE METROPOLIS
1309,288,ESCAPE METROPOLIS
1310,289,EVE RESURRECTION
1311,289,EVE RESURRECTION
1312,290,EVERYONE CRAFT
1313,290,EVERYONE CRAFT
1314,290,EVERYONE CRAFT
1315,291,EVOLUTION ALTER
1316,291,EVOLUTION ALTER
1317,291,EVOLUTION ALTER
1318,291,EVOLUTION ALTER
1319,292,EXCITEMENT EVE
1320,292,EXCITEMENT EVE
1321,292,EXCITEMENT EVE
1322,292,EXCITEMENT EVE
1323,292,EXCITEMENT EVE
1324,292,EXCITEMENT EVE
1325,293,EXORCIST STING
1326,293,EXORCIST STING
1327,293,EXORCIST STING
1328,293,EXORCIST STING
1329,293,EXORCIST STING
1330,294,EXPECATIONS NATURAL
1331,294,EXPECATIONS NATURAL
1332,294,EXPECATIONS NATURAL
1333,294,EXPECATIONS NATURAL
1334,294,EXPECATIONS NATURAL
1335,295,EXPENDABLE STALLION
1336,295,EXPENDABLE STALLION
1337,295,EXPENDABLE STALLION
1338,295,EXPENDABLE STALLION
1339,295,EXPENDABLE STALLION
1340,295,EXPENDABLE STALLION
1341,295,EXPENDABLE STALLION
1342,295,EXPENDABLE STALLION
1343,296,EXPRESS LONELY
1344,296,EXPRESS LONELY
1345,296,EXPRESS LONELY
1346,296,EXPRESS LONELY
1347,297,EXTRAORDINARY CONQUERER
1348,297,EXTRAORDINARY CONQUERER
1349,298,EYES DRIVING
1350,298,EYES DRIVING
1351,298,EYES DRIVING
1352,298,EYES DRIVING
1353,298,EYES DRIVING
1354,299,FACTORY DRAGON
1355,299,FACTORY DRAGON
1356,299,FACTORY DRAGON
1357,299,FACTORY DRAGON
1358,300,FALCON VOLUME
1359,300,FALCON VOLUME
1360,300,FALCON VOLUME
1361,300,FALCON VOLUME
1362,300,FALCON VOLUME
1363,300,FALCON VOLUME
1364,301,FAMILY SWEET
1365,301,FAMILY SWEET
1366,301,FAMILY SWEET
1367,301,FAMILY SWEET
1368,301,FAMILY SWEET
1369,301,FAMILY SWEET
1370,301,FAMILY SWEET
1371,301,FAMILY SWEET
1372,302,FANTASIA PARK
1373,302,FANTASIA PARK
1374,302,FANTASIA PARK
1375,302,FANTASIA PARK
1376,302,FANTASIA PARK
1377,302,FANTASIA PARK
1378,303,FANTASY TROOPERS
1379,303,FANTASY TROOPERS
1380,303,FANTASY TROOPERS
1381,303,FANTASY TROOPERS
1382,303,FANTASY TROOPERS
1383,303,FANTASY TROOPERS
1384,304,FARGO GANDHI
1385,304,FARGO GANDHI
1386,304,FARGO GANDHI
1387,304,FARGO GANDHI
1388,304,FARGO GANDHI
1389,304,FARGO GANDHI
1390,305,FATAL HAUNTED
1391,305,FATAL HAUNTED
1392,305,FATAL HAUNTED
1393,305,FATAL HAUNTED
1394,305,FATAL HAUNTED
1395,305,FATAL HAUNTED
1396,305,FATAL HAUNTED
1397,306,FEATHERS METAL
1398,306,FEATHERS METAL
1399,306,FEATHERS METAL
1400,307,FELLOWSHIP AUTUMN
1401,307,FELLOWSHIP AUTUMN
1402,307,FELLOWSHIP AUTUMN
1403,307,FELLOWSHIP AUTUMN
1404,307,FELLOWSHIP AUTUMN
1405,307,FELLOWSHIP AUTUMN
1406,308,FERRIS MOTHER
1407,308,FERRIS MOTHER
1408,308,FERRIS MOTHER
1409,308,FERRIS MOTHER
1410,309,FEUD FROGMEN
1411,309,FEUD FROGMEN
1412,309,FEUD FROGMEN
1413,309,FEUD FROGMEN
1414,309,FEUD FROGMEN
1415,309,FEUD FROGMEN
1416,310,FEVER EMPIRE
1417,310,FEVER EMPIRE
1418,311,FICTION CHRISTMAS
1419,311,FICTION CHRISTMAS
1420,311,FICTION CHRISTMAS
1421,311,FICTION CHRISTMAS
1422,311,FICTION CHRISTMAS
1423,311,FICTION CHRISTMAS
1424,311,FICTION CHRISTMAS
1425,312,FIDDLER LOST
1426,312,FIDDLER LOST
1427,312,FIDDLER LOST
1428,313,FIDELITY DEVIL
1429,313,FIDELITY DEVIL
1430,313,FIDELITY DEVIL
1431,313,FIDELITY DEVIL
1432,313,FIDELITY DEVIL
1433,313,FIDELITY DEVIL
1434,314,FIGHT JAWBREAKER
1435,314,FIGHT JAWBREAKER
1436,314,FIGHT JAWBREAKER
1437,314,FIGHT JAWBREAKER
1438,314,FIGHT JAWBREAKER
1439,314,FIGHT JAWBREAKER
1440,315,FINDING ANACONDA
1441,315,FINDING ANACONDA
1442,315,FINDING ANACONDA
1443,316,FIRE WOLVES
1444,316,FIRE WOLVES
1445,317,FIREBALL PHILADELPHIA
1446,317,FIREBALL PHILADELPHIA
1447,317,FIREBALL PHILADELPHIA
1448,317,FIREBALL PHILADELPHIA
1449,317,FIREBALL PHILADELPHIA
1450,317,FIREBALL PHILADELPHIA
1451,317,FIREBALL PHILADELPHIA
1452,319,FISH OPUS
1453,319,FISH OPUS
1454,319,FISH OPUS
1455,319,FISH OPUS
1456,319,FISH OPUS
1457,319,FISH OPUS
1458,319,FISH OPUS
1459,320,FLAMINGOS CONNECTICUT
1460,320,FLAMINGOS CONNECTICUT
1461,320,FLAMINGOS CONNECTICUT
1462,320,FLAMINGOS CONNECTICUT
1463,320,FLAMINGOS CONNECTICUT
1464,320,FLAMINGOS CONNECTICUT
1465,320,FLAMINGOS CONNECTICUT
1466,321,FLASH WARS
1467,321,FLASH WARS
1468,321,FLASH WARS
1469,321,FLASH WARS
1470,322,FLATLINERS KILLER
1471,322,FLATLINERS KILLER
1472,322,FLATLINERS KILLER
1473,322,FLATLINERS KILLER
1474,322,FLATLINERS KILLER
1475,322,FLATLINERS KILLER
1476,323,FLIGHT LIES
1477,323,FLIGHT LIES
1478,323,FLIGHT LIES
1479,323,FLIGHT LIES
1480,324,FLINTSTONES HAPPINESS
1481,324,FLINTSTONES HAPPINESS
1482,324,FLINTSTONES HAPPINESS
1483,324,FLINTSTONES HAPPINESS
1484,324,FLINTSTONES HAPPINESS
1485,326,FLYING HOOK
1486,326,FLYING HOOK
1487,326,FLYING HOOK
1488,326,FLYING HOOK
1489,326,FLYING HOOK
1490,326,FLYING HOOK
1491,327,FOOL MOCKINGBIRD
1492,327,FOOL MOCKINGBIRD
1493,327,FOOL MOCKINGBIRD
1494,327,FOOL MOCKINGBIRD
1495,327,FOOL MOCKINGBIRD
1496,327,FOOL MOCKINGBIRD
1497,328,FOREVER CANDIDATE
1498,328,FOREVER CANDIDATE
1499,328,FOREVER CANDIDATE
1500,328,FOREVER CANDIDATE
1501,329,FORREST SONS
1502,329,FORREST SONS
1503,329,FORREST SONS
1504,329,FORREST SONS
1505,329,FORREST SONS
1506,329,FORREST SONS
1507,330,FORRESTER COMANCHEROS
1508,330,FORRESTER COMANCHEROS
1509,330,FORRESTER COMANCHEROS
1510,330,FORRESTER COMANCHEROS
1511,330,FORRESTER COMANCHEROS
1512,330,FORRESTER COMANCHEROS
1513,330,FORRESTER COMANCHEROS
1514,331,FORWARD TEMPLE
1515,331,FORWARD TEMPLE
1516,331,FORWARD TEMPLE
1517,331,FORWARD TEMPLE
1518,331,FORWARD TEMPLE
1519,331,FORWARD TEMPLE
1520,331,FORWARD TEMPLE
1521,331,FORWARD TEMPLE
1522,333,FREAKY POCUS
1523,333,FREAKY POCUS
1524,333,FREAKY POCUS
1525,333,FREAKY POCUS
1526,334,FREDDY STORM
1527,334,FREDDY STORM
1528,334,FREDDY STORM
1529,334,FREDDY STORM
1530,334,FREDDY STORM
1531,334,FREDDY STORM
1532,335,FREEDOM CLEOPATRA
1533,335,FREEDOM CLEOPATRA
1534,336,FRENCH HOLIDAY
1535,336,FRENCH HOLIDAY
1536,336,FRENCH HOLIDAY
1537,336,FRENCH HOLIDAY
1538,336,FRENCH HOLIDAY
1539,337,FRIDA SLIPPER
1540,337,FRIDA SLIPPER
1541,337,FRIDA SLIPPER
1542,337,FRIDA SLIPPER
1543,338,FRISCO FORREST
1544,338,FRISCO FORREST
1545,338,FRISCO FORREST
1546,339,FROGMEN BREAKING
1547,339,FROGMEN BREAKING
1548,339,FROGMEN BREAKING
1549,340,FRONTIER CABIN
1550,340,FRONTIER CABIN
1551,341,FROST HEAD
1552,341,FROST HEAD
1553,341,FROST HEAD
1554,341,FROST HEAD
1555,341,FROST HEAD
1556,341,FROST HEAD
1557,341,FROST HEAD
1558,341,FROST HEAD
1559,342,FUGITIVE MAGUIRE
1560,342,FUGITIVE MAGUIRE
1561,342,FUGITIVE MAGUIRE
1562,342,FUGITIVE MAGUIRE
1563,343,FULL FLATLINERS
1564,343,FULL FLATLINERS
1565,344,FURY MURDER
1566,344,FURY MURDER
1567,344,FURY MURDER
1568,344,FURY MURDER
1569,344,FURY MURDER
1570,345,GABLES METROPOLIS
1571,345,GABLES METROPOLIS
1572,345,GABLES METROPOLIS
1573,345,GABLES METROPOLIS
1574,345,GABLES METROPOLIS
1575,346,GALAXY SWEETHEARTS
1576,346,GALAXY SWEETHEARTS
1577,346,GALAXY SWEETHEARTS
1578,346,GALAXY SWEETHEARTS
1579,346,GALAXY SWEETHEARTS
1580,346,GALAXY SWEETHEARTS
1581,347,GAMES BOWFINGER
1582,347,GAMES BOWFINGER
1583,347,GAMES BOWFINGER
1584,347,GAMES BOWFINGER
1585,348,GANDHI KWAI
1586,348,GANDHI KWAI
1587,348,GANDHI KWAI
1588,348,GANDHI KWAI
1589,349,GANGS PRIDE
1590,349,GANGS PRIDE
1591,349,GANGS PRIDE
1592,349,GANGS PRIDE
1593,349,GANGS PRIDE
1594,349,GANGS PRIDE
1595,349,GANGS PRIDE
1596,350,GARDEN ISLAND
1597,350,GARDEN ISLAND
1598,350,GARDEN ISLAND
1599,350,GARDEN ISLAND
1600,350,GARDEN ISLAND
1601,350,GARDEN ISLAND
1602,350,GARDEN ISLAND
1603,350,GARDEN ISLAND
1604,351,GASLIGHT CRUSADE
1605,351,GASLIGHT CRUSADE
1606,351,GASLIGHT CRUSADE
1607,351,GASLIGHT CRUSADE
1608,351,GASLIGHT CRUSADE
1609,351,GASLIGHT CRUSADE
1610,352,GATHERING CALENDAR
1611,352,GATHERING CALENDAR
1612,352,GATHERING CALENDAR
1613,352,GATHERING CALENDAR
1614,353,GENTLEMEN STAGE
1615,353,GENTLEMEN STAGE
1616,353,GENTLEMEN STAGE
1617,353,GENTLEMEN STAGE
1618,353,GENTLEMEN STAGE
1619,353,GENTLEMEN STAGE
1620,354,GHOST GROUNDHOG
1621,354,GHOST GROUNDHOG
1622,354,GHOST GROUNDHOG
1623,354,GHOST GROUNDHOG
1624,354,GHOST GROUNDHOG
1625,355,GHOSTBUSTERS ELF
1626,355,GHOSTBUSTERS ELF
1627,356,GIANT TROOPERS
1628,356,GIANT TROOPERS
1629,356,GIANT TROOPERS
1630,356,GIANT TROOPERS
1631,356,GIANT TROOPERS
1632,356,GIANT TROOPERS
1633,356,GIANT TROOPERS
1634,356,GIANT TROOPERS
1635,357,GILBERT PELICAN
1636,357,GILBERT PELICAN
1637,357,GILBERT PELICAN
1638,357,GILBERT PELICAN
1639,358,GILMORE BOILED
1640,358,GILMORE BOILED
1641,358,GILMORE BOILED
1642,358,GILMORE BOILED
1643,358,GILMORE BOILED
1644,358,GILMORE BOILED
1645,358,GILMORE BOILED
1646,358,GILMORE BOILED
1647,360,GLASS DYING
1648,360,GLASS DYING
1649,360,GLASS DYING
1650,360,GLASS DYING
1651,361,GLEAMING JAWBREAKER
1652,361,GLEAMING JAWBREAKER
1653,361,GLEAMING JAWBREAKER
1654,361,GLEAMING JAWBREAKER
1655,361,GLEAMING JAWBREAKER
1656,361,GLEAMING JAWBREAKER
1657,361,GLEAMING JAWBREAKER
1658,361,GLEAMING JAWBREAKER
1659,362,GLORY TRACY
1660,362,GLORY TRACY
1661,363,GO PURPLE
1662,363,GO PURPLE
1663,363,GO PURPLE
1664,363,GO PURPLE
1665,363,GO PURPLE
1666,363,GO PURPLE
1667,364,GODFATHER DIARY
1668,364,GODFATHER DIARY
1669,364,GODFATHER DIARY
1670,365,GOLD RIVER
1671,365,GOLD RIVER
1672,365,GOLD RIVER
1673,365,GOLD RIVER
1674,366,GOLDFINGER SENSIBILITY
1675,366,GOLDFINGER SENSIBILITY
1676,366,GOLDFINGER SENSIBILITY
1677,366,GOLDFINGER SENSIBILITY
1678,366,GOLDFINGER SENSIBILITY
1679,366,GOLDFINGER SENSIBILITY
1680,366,GOLDFINGER SENSIBILITY
1681,367,GOLDMINE TYCOON
1682,367,GOLDMINE TYCOON
1683,367,GOLDMINE TYCOON
1684,367,GOLDMINE TYCOON
1685,367,GOLDMINE TYCOON
1686,367,GOLDMINE TYCOON
1687,367,GOLDMINE TYCOON
1688,368,GONE TROUBLE
1689,368,GONE TROUBLE
1690,369,GOODFELLAS SALUTE
1691,369,GOODFELLAS SALUTE
1692,369,GOODFELLAS SALUTE
1693,369,GOODFELLAS SALUTE
1694,369,GOODFELLAS SALUTE
1695,369,GOODFELLAS SALUTE
1696,369,GOODFELLAS SALUTE
1697,369,GOODFELLAS SALUTE
1698,370,GORGEOUS BINGO
1699,370,GORGEOUS BINGO
1700,370,GORGEOUS BINGO
