airport_id	airport_name	city	country	airport_iata	airport_icao	latitude	longitude
8089	Flugplatz Hartenholm	Hasenmoor	Germany	null	EDHM	53.915001	10.035556
8090	Ganderkesee Atlas Airfield	Ganderkesee	Germany	null	EDWQ	53.03611	8.505556
8091	Nienburg-Holzbalge Airport	Nienburg Weser	Germany	null	EDXI	52.7097206116	9.1625003815
8092	Damme Airfield	Damme	Germany	null	EDWC	52.487499	8.185556
8093	Borkenberge Airport	Duelmen	Germany	null	EDLB	51.7799987793	7.2880558968
8094	Obermehler-Schlotheim Airport	Obermehler	Germany	null	EDCO	51.2677764893	10.634721756
8095	Hodenhagen Airport	Hodenhagen	Germany	null	EDVH	52.761865	9.61056
8096	Grube Airport	Grube	Germany	null	EDHB	54.2444458008	11.0247220993
8097	Tønder Airport	Toender	Denmark	null	EKTD	54.9296989441	8.8405704498
8098	Celle-Arloh Airport	Celle	Germany	null	EDVC	52.6872215271	10.1113891602
8099	Uelzen Airport	Uelzen	Germany	null	EDVU	52.9838905334	10.4650001526
8100	Hamm-Lippewiesen Airport	Hamm	Germany	null	EDLH	51.6897201538	7.8161110878
8101	Lüsse Airport	Luesse	Germany	null	EDOJ	52.1411094666	12.6647224426
8102	Porta Westfalica Airport	Bad Oeynhausen	Germany	null	EDVY	52.2208328247	8.859167099
8103	Brilon/Hochsauerlandkreis Airfield	Brilon	Germany	null	EDKO	51.4025	8.641667
8104	Hameln-Pyrmont Airport	Bad Pyrmont	Germany	null	EDVW	51.9666671753	9.2916669846
8105	Nordholz-Spieka Airfield	Cuxhaven	Germany	null	EDXN	53.767223	8.643611
8106	Köthen Airport	Koethen	Germany	KOQ	EDCK	51.7211112976	11.9527778625
8107	St. Michaelisdonn Airport	Sankt Michaelisdonn	Germany	null	EDXM	53.9780578613	9.1447219849
8108	Salzgitter-Drütte Airport	Salzgitter	Germany	null	EDVS	52.1544456482	10.4266672134
8109	Karlshöfen Airport	Karlshoefen	Germany	null	EDWK	53.3327789307	9.0283327103
8110	Oldenburg-Hatten Airfield	Oldenburg	Germany	null	EDWH	53.06889	8.313611
8111	Rinteln Airport	Rinteln	Germany	null	EDVR	52.17527771	9.0533332825
8112	Münster-Telgte Airport	Muenster	Germany	null	EDLT	51.944442749	7.7738890648
8113	St. Peter-Ording Airport	Sankt Peter-Ording	Germany	PSH	EDXO	54.3088874817	8.6869440079
8114	Lüchow-Rehbeck Airport	Luechow	Germany	null	EDHC	53.0161094666	11.1444444656
8115	Klietz/Scharlibbe Airport	Scharlibbe	Germany	null	EDCL	52.7094421387	12.0733327866
8116	Burg Airport	Burg	Germany	null	EDBG	52.2416687012	11.8561105728
8117	Crisp County Cordele Airport	Cordele	United States of America	null	KCKF	31.98880005	-83.77390289
8118	Ormond Beach Municipal Airport	Ormond Beach	United States of America	null	KOMN	29.3006000519	-81.1136016846
8119	Bad Neuenahr-Ahrweiler Airfield	Bad Neuenahr	Germany	null	EDRA	50.557777	7.136389
8120	Bad Dürkheim Airport	Bad Duerkheim	Germany	null	EDRF	49.4730567932	8.1963891983
8121	Portland Troutdale Airport	Troutdale	United States of America	TTD	KTTD	45.5494003296	-122.4010009766
8122	Portland Hillsboro Airport	Hillsboro	United States of America	HIO	KHIO	45.540401	-122.949997
8123	One Police Plaza Heliport	New York	United States of America	null	NK39	40.712600708	-73.9996032715
8124	Leverkusen Airport	Leverkusen	Germany	null	EDKL	51.0152778625	7.0055561066
8126	Wershofen/Eifel Airfield	Wershofen	Germany	null	EDRV	50.451389	6.783333
8127	Khost Airport	Khost	Afghanistan	KHT	OAKS	33.3334007263	69.952003479
8130	Namtu Airport	Naypyidaw	Burma	NMT	VYNT	23.083	97.383003
8133	Bend Municipal Airport	Bend	United States of America	null	KBDN	44.09479904	-121.2009964
8134	Christmas Valley Airport	Christmas Valley	United States of America	null	K62S	43.2364997864	-120.6660003662
8135	Burns Municipal Airport	Burns	United States of America	BNO	KBNO	43.5918998718	-118.955001831
8136	Prineville Airport	Prineville	United States of America	PRZ	KS39	44.2869987488	-120.9039993286
8137	Red Bluff Municipal Airport	Red Bluff	United States of America	RBL	KRBL	40.1506996155	-122.251998901
8138	Marin County Airport - Gnoss Field	Novato	United States of America	NOT	KDVO	38.1436004639	-122.5559997559
8139	Lake County Airport	Lakeview	United States of America	LKV	KLKV	42.1610984802	-120.399002075
8140	Tillamook Airport	Tillamook	United States of America	OTK	KTMK	45.4182014465	-123.814002991
8141	Ontario Municipal Airport	Ontario	United States of America	ONO	KONO	44.0205001831	-117.013999939
8142	Columbia Gorge Regional the Dalles Municipal Airport	The Dalles	United States of America	DLS	KDLS	45.6184997559	-121.166999817
8143	Montgomery County Airpark	Gaithersburg	United States of America	GAI	KGAI	39.1683006287	-77.1660003662
8146	Sharana Airstrip	Sharona	Afghanistan	OAS	OASA	33.12575	68.838517
8147	Pembroke Airport	Pembroke	Canada	YTA	CYTA	45.8643989563	-77.251701355
8148	Tsumeb Airport	Tsumeb	Namibia	TSB	FYTM	-19.2618999481	17.7325000763
8149	Suffield Heliport	Suffield	Canada	YSD	CYSD	50.2667007446	-111.1829986572
8152	Blumenau Airport	BLUMENAU	Brazil	BNU	SSBL	-26.8306007385	-49.0903015137
8156	Bolshoye Gryzlovo Airfield	Stupino	Russia	null	UUDG	54.785	37.645
8162	Charlevoix Municipal Airport	Charelvoix	United States of America	null	KCVX	45.3047981262	-85.2748031616
8165	Mykines Heliport	Mykines	Faroe Islands	null	EKMS	62.1021003723	-7.6459197998
8177	Cornwall Regional Airport	Cornwall	Canada	YCC	CYCC	45.0928001404	-74.5633010864
8178	Seppe Airfield	Bosschenhoofd	Netherlands	null	EHSE	51.554699	4.5525
8179	St Stephan Airport	St.Stephan	Switzerland	null	LSTS	46.4973983765	7.4125699997
8180	Zona da Mata Regional Airport	Juiz de Fora	Brazil	IZA	SDZY	-21.5130558014	-43.1730575562
8181	IAR Gimbav Heliport	Brasov	Romania	null	LRBG	45.686443	25.529058
8182	Flagler Executive Airport	Flagler	United States of America	null	KXFL	29.4674	-81.206299
8187	Morrisville Stowe State Airport	Morrisville	United States of America	MVL	KMVL	44.5345993042	-72.6139984131
8188	Dallas Executive Airport	Dallas	United States of America	RBD	KRBD	32.6809005737	-96.8682022095
8189	Como (Idroscalo - Water Ad) Hidroport	Como	Italy	null	LILY	45.814701	9.06972
8192	Krainiy Airport	Baikonur	Kazakhstan	BXY	UAOL	45.621994	63.210773
8194	Westerly State Airport	Washington County	United States of America	WST	KWST	41.3496017456	-71.8033981323
8195	Block Island State Airport	Block Island	United States of America	BID	KBID	41.1680984497	-71.577796936
8199	Nightmute Airport	Nightmute	United States of America	NME	PAGT	60.4710006714	-164.7010040283
8200	Toksook Bay Airport	Toksook Bay	United States of America	OOK	PAOO	60.54140091	-165.0870056
8208	Ittoqqortoormiit Heliport	Ittoqqortoormiit	Greenland	OBY	BGSC	70.4882288244	-21.9716799259
8209	Vinnytsia/Gavyryshivka Airport	Vinnitsa	Ukraine	VIN	UKWW	49.242531	28.613778
8215	Decatur County Industrial Air Park	Bainbridge	United States of America	BGE	KBGE	30.9715004	-84.63739777
8216	La Romaine Airport	La Romaine	Canada	ZGS	CTT5	50.259701	-60.679401
8217	Kegaska Airport	Kegaska	Canada	ZKG	CTK6	50.1958007812	-61.2658004761
8218	Black Tickle Airport	Black Tickle	Canada	YBI	CCE4	53.4693984985	-55.7849998474
8219	Silver Springs Airport	Silver Springs	United States of America	null	KSPZ	39.4029998779	-119.2509994507
8220	Whiteman Airport	Los Angeles	United States of America	WHP	KWHP	34.2593002319	-118.413002014
8221	Madera Municipal Airport	Madera	United States of America	MAE	KMAE	36.9886016846	-120.111999512
8223	Trail Airport	Trail	Canada	YZZ	CAD4	49.0555992126	-117.60900116
8224	Victoria Airport	Patricia Bay	Canada	null	CAP5	48.6538920506	-123.450450897
8225	Old Arctic Bay Airport	Arctic Bay	Canada	YAB	CJX7	73.0058922479	-85.0325489044
8227	Birchwood Airport	Belmopan	Belize	null	PABV	61.41650009	-149.5070038
8228	Grand-Santi Airport	Grand-Santi	French Guiana	GSI	SOGS	4.285833	-54.373056
8229	Maripasoula Airport	Maripasoula	French Guiana	MPY	SOOA	3.6575	-54.037201
8230	Saint-Laurent-du-Maroni Airport	Saint-Laurent-du-Maroni	French Guiana	LDX	SOOM	5.48306	-54.034401
8233	Kanas Airport	Burqin	China	KJI	ZWKN	48.2223	86.9959
8234	Capurganá Airport	Capurgana	Colombia	CPB	SKCA	8.63333	-77.35
8235	Sohag International Airport	Sohag	Egypt	HMB	HEMK	26.342778	31.742778
8236	Presidente General Don Oscar D. Gestido International Airport	Rivera	Uruguay	RVY	SURV	-30.9745998383	-55.4762001038
8237	Patos de Minas Airport	Patos de Minas	Brazil	POJ	SNPD	-18.6728000641	-46.4911994934
8238	Bauru - Arealva Airport	Bauru	Brazil	JTC	SJTC	-22.1668591409	-49.0502866745
8239	Ourilândia do Norte Airport	Ourilandia do Norte	Brazil	OIA	SDOW	-6.7631001473	-51.0499000549
8240	Redenção Airport	Redencao	Brazil	RDC	SNDC	-8.0332899094	-49.9799003601
8241	São Félix do Xingu Airport	Sao Felix do Xingu	Brazil	SXX	SNFX	-6.6413	-51.9523
8242	Bonito Airport	Bointo	Brazil	BYO	SJDB	-21.247299	-56.452499
8243	São Félix do Araguaia Airport	Sao Felix do Araguaia	Brazil	SXO	SWFX	-11.632399559	-50.6896018982
8244	Caçador Airport	Cacador	Brazil	CFC	SBCD	-26.78840065	-50.9398002625
8245	Carauari Airport	Carauari	Brazil	CAF	SWCA	-4.8715200424	-66.8974990845
8246	Urucu Airport	Porto Urucu	Brazil	null	SWUY	-4.8842201233	-65.3554000854
8247	Eirunepé Airport	Eirunepe	Brazil	ERN	SWEI	-6.6395301819	-69.8797988892
8248	Concórdia Airport	Concordia	Brazil	CCI	SSCK	-27.1805992126	-52.0527000427
8249	Francisco Beltrão Airport	Francisco Beltrao	Brazil	FBE	SSFB	-26.0592002869	-53.0634994507
8250	Confresa Airport	Confresa	Brazil	CFO	SJHG	-10.6344003677	-51.5635986328
8252	Apalachicola Regional Airport	Apalachicola	United States of America	AAF	KAAF	29.72750092	-85.02749634
8253	Umuarama Airport	Umuarama	Brazil	UMU	SSUM	-23.7987003326	-53.3138008118
8254	Diamantina Airport	Diamantina	Brazil	DTI	SNDT	-18.232000351	-43.6503982544
8255	Fonte Boa Airport	Fonte Boa	Brazil	FBA	SWOB	-2.5326099396	-66.0831985474
8256	Senadora Eunice Micheles Airport	Sao Paulo de Olivenca	Brazil	OLC	SDCG	-3.4679295077	-68.9204120636
8257	Humaitá Airport	Humaita	Brazil	HUW	SWHT	-7.5321202278	-63.072101593
8258	Tapuruquara Airport	Santa Isabel do Rio Negro	Brazil	IRZ	SWTP	-0.3786	-64.9923
8259	Oriximiná Airport	Oriximina	Brazil	ORX	SNOX	-1.7140799761	-55.8362007141
8260	Hotel Transamérica Airport	Una	Brazil	UNA	SBTC	-15.3551998138	-38.9990005493
8265	Telfer Airport	Telfer	Australia	TEF	YTEF	-21.7150001526	122.2289962769
8266	Gazipaşa Airport	Alanya	Turkey	GZP	LTGP	36.299217	32.300598
8267	Shank Air Base	Shank	Afghanistan	OAA	OASH	33.9225	69.0772222222
8273	Douglas Municipal Airport	Douglas	United States of America	null	KDQH	31.4766998291	-82.860496521
8274	St Lucie County International Airport	Fort Pierce	United States of America	FPR	KFPR	27.49510002	-80.36830139
8276	Taunton Municipal King Field	Taunton	United States of America	null	KTAN	41.8744010925	-71.0166015625
8277	Plymouth Municipal Airport	Plymouth	United States of America	PYM	KPYM	41.909	-70.728798
8278	Quonset State Airport	North Kingstown	United States of America	NCO	KOQU	41.5970993042	-71.4121017456
8280	Norwood Memorial Airport	Norwood	United States of America	OWD	KOWD	42.1904983521	-71.1728973389
8281	Westfield-Barnes Regional Airport	Westfield	United States of America	BAF	KBAF	42.157799	-72.715599
8282	Windham Airport	Willimantic	United States of America	null	KIJD	41.7439994812	-72.1802978516
8283	Orange County Airport	Montgomery	United States of America	MGJ	KMGJ	41.50999832	-74.26460266
8284	Capital City Airport	Harrisburg	United States of America	HAR	KCXY	40.2170982361	-76.8515014648
8285	Marshfield Municipal George Harlow Field	Marshfield	United States of America	null	KGHG	42.0983009338	-70.672203064
8286	Danbury Municipal Airport	Danbury	United States of America	DXR	KDXR	41.3714981079	-73.4822006226
8287	Boire Field	Nashua	United States of America	ASH	KASH	42.7817001343	-71.5148010254
8288	Lawrence Municipal Airport	Lawrence	United States of America	LWM	KLWM	42.7172012329	-71.1233978271
8289	Waterbury Oxford Airport	Oxford	United States of America	OXC	KOXC	41.4785995483	-73.1352005005
8290	Fitchburg Municipal Airport	Fitchburg	United States of America	null	KFIT	42.5541000366	-71.7590026855
8291	Earl L. Small Jr. Field/Stockmar Airport	Villa Rica	United States of America	null	20GA	33.7565002441	-84.8846969604
8292	Cartersville Airport	Cartersville	United States of America	null	KVPC	34.1231002808	-84.8487014771
8293	Centre-Piedmont-Cherokee County Regional Airport	Centre	United States of America	null	KPYP	34.089977	-85.610069
8294	Richard B Russell Airport	Rome	United States of America	RMG	KRMG	34.3506011963	-85.1579971313
8295	Northeast Alabama Regional Airport	Gadsden	United States of America	GAD	KGAD	33.972599	-86.088996
8296	Knoxville Downtown Island Airport	Knoxville	United States of America	null	KDKX	35.9639015198	-83.8739013672
8297	Barrow County Airport	Winder	United States of America	WDR	KWDR	33.98289871	-83.66739655
8298	Plantation Airpark	Sylvania	United States of America	null	KJYL	32.6453018188	-81.5970993042
8299	Dalton Municipal Airport	Dalton	United States of America	DNN	KDNN	34.72290039	-84.87020111
8300	West Georgia Regional O V Gray Field	Carrollton	United States of America	null	KCTJ	33.6310005188	-85.1520004272
8302	LaGrange Callaway Airport	LaGrange	United States of America	LGC	KLGC	33.0089	-85.072601
8303	Baldwin County Regional Airport	Milledgeville	United States of America	null	KMLJ	33.154202	-83.240701
8305	Harris County Airport	Pine Mountain	United States of America	PIM	KPIM	32.8406982422	-84.8824005127
8306	Peachtree City Falcon Field	Atlanta	United States of America	null	KFFC	33.3572998047	-84.5718002319
8308	Lee Gilmer Memorial Airport	Gainesville	United States of America	GVL	KGVL	34.27259827	-83.8302002
8312	Harry Clever Field	New Philadelpha	United States of America	PHD	KPHD	40.4709014893	-81.4197006226
8313	Darlington County Airport	Darlington	United States of America	null	KUDG	34.449401	-79.890098
8314	Hilton Head Airport	Hilton Head Island	United States of America	HHH	KHXD	32.2243995667	-80.6975021362
8318	Daniel Field	Augusta	United States of America	DNL	KDNL	33.4664993286	-82.0393981934
8319	Foothills Regional Airport	Morganton	United States of America	MRN	KMRN	35.820202	-81.611397
8320	Pike County-Hatcher Field	Pikeville	United States of America	PVL	KPBX	37.5617981	-82.56639862
8321	Mallards Landing Airport	Locust Grove	United States of America	null	GA04	33.3656997681	-84.1651992798
8322	Toccoa Airport - R.G. Letourneau Field	Toccoa	United States of America	TOC	KTOC	34.59379959	-83.29579926
8323	Compton Abbas Aerodrome	Shaftesbury	United Kingdom	null	EGHA	50.9672012329	-2.1536099911
8328	Suprunovka Airport	Poltava	Ukraine	PLV	UKHP	49.5685997009	34.3972015381
8331	Aweil Airport	Aweil	Sudan	null	HSAW	8.7670001984	27.3999996185
8332	Wau Airport	Wau	Sudan	WUU	HSWW	7.7258300781	27.9750003815
8333	Humera Airport	Humera	Ethiopia	HUE	HAHU	14.25	36.5830001831
8334	Moyale Airport	Moyale	Kenya	OYL	HKMY	3.46972	39.101398
8335	Zagora Airport	Zagora	Morocco	OZG	GMAZ	30.3202991486	-5.8666701317
8336	Yengema Airport	Yengema	Sierra Leone	WYE	GFYE	8.6104698181	-11.0453996658
8337	Gbangbatok Airport	Gbangbatok	Sierra Leone	GBK	GFGK	7.7670001984	-12.3830003738
8340	Turukhansk Airport	Turukhansk	Russia	THX	UOTT	65.797203064	87.9353027344
8341	Podkamennaya Tunguska Airport	Bor	Russia	TGP	UNIP	61.589699	89.994003
8342	Fort Worth Alliance Airport	Fort Worth	United States of America	AFW	KAFW	32.9875984192	-97.3188018799
8343	East Troy Municipal Airport	East Troy	United States of America	null	K57C	42.7971992493	-88.3725967407
8344	Kolpashevo Airport	Kolpashevo	Russia	null	UNLL	58.3252983093	82.9325027466
8347	Ali Al Salem Air Base	Kuwait	Kuwait	null	OKAS	29.3467006683	47.5208015442
8348	Renmark Airport	Renmark	Australia	RMK	YREN	-34.1963996887	140.6739959717
8349	Leigh Creek Airport	Leigh Creek	Australia	LGH	YLEC	-30.5983009338	138.425994873
8350	Warburton Airport	Warburton Community	Australia	null	YWBR	-26.1282997131	126.5830001831
8351	Cunderdin Airport	Cunderdin	Australia	null	YCUN	-31.6222000122	117.2170028687
8352	Rottnest Island Airport	Rottnest Island	Australia	RTS	YRTI	-32.006699	115.540001
8353	Forrest Airport	Forrest	Australia	FOS	YFRT	-30.8381004333	128.1150054932
8354	Ballarat Airport	Ballarat	Australia	null	YBLT	-37.5116996765	143.7910003662
8355	Keewaywin Airport	Keewaywin	Canada	KEW	CPV8	52.9911003113	-92.8364028931
8356	Marathon Airport	Marathon	Canada	YSP	CYSP	48.7552986145	-86.3443984985
8357	Hearst René Fontaine Municipal Airport	Hearst	Canada	YHF	CYHF	49.7141990662	-83.6860961914
8358	Hornepayne Municipal Airport	Hornepayne	Canada	YHN	CYHN	49.1930999756	-84.7589035034
8359	Kirkland Lake Airport	Kirkland Lake	Canada	YKX	CYKX	48.2103004456	-79.9813995361
8360	Manitouwadge Airport	Manitouwadge	Canada	YMG	CYMG	49.0839004517	-85.8606033325
8361	Wawa Airport	Wawa	Canada	YXZ	CYXZ	47.9667015076	-84.7866973877
8362	Manitoulin East Municipal Airport	Manitowaning	Canada	YEM	CYEM	45.8428001404	-81.8581008911
8363	Slate Falls Airport	Slate Falls	Canada	null	CKD9	51.1300010681	-91.6656036377
8364	Collingwood Airport	Collingwood	Canada	null	CNY3	44.4491996765	-80.1583023071
8365	Brantford Municipal Airport	Brantford	Canada	null	CYFD	43.131401062	-80.3424987793
8366	Lawrence Municipal Airport	Lawrence	United States of America	LWC	KLWC	39.01119995	-95.21659851
8367	Wellington Municipal Airport	Wellington	United States of America	null	KEGT	37.323600769	-97.3882980347
8379	Pompano Beach Airpark	Pompano Beach	United States of America	PPM	KPMP	26.2471008301	-80.1110992432
8380	Mallacoota Airport	Mallacoota	Australia	XMC	YMCO	-37.5983009338	149.7200012207
8381	Majeed Bin Abdulaziz Airport	Al-Ula	Saudi Arabia	ULH	OEAO	26.48	38.1288888889
8394	Shelby County Airport	Alabaster	United States of America	null	KEET	33.17699814	-86.78279877
8395	Yuendumu Airport	Yuendumu	Australia	YUE	YYND	-22.2541999817	131.7819976807
8397	Sky Ranch At Carefree Airport	Carefree	United States of America	null	18AZ	33.8180999756	-111.8980026245
8401	Lombok International Airport	Praya	Indonesia	LOP	WADL	-8.757322	116.276675
8403	One Hundred Mile House Airport	One Hundred Mile House	Canada	null	CAV3	51.6425018311	-121.3069992065
8404	South Cariboo Region / 108 Mile Airport	108 Mile Ranch	Canada	ZMH	CZML	51.7360992432	-121.333000183
8405	Glasgow City Heliport	Glasgow	United Kingdom	null	EGEG	55.8613891602	-4.2969441414
8406	Yarram Airport	Yarram	Australia	null	YYRM	-38.5666999817	146.7550048828
8407	Handan Airport	Handan	China	HDG	ZBHD	36.5258333333	114.425555556
8409	Indianapolis Metropolitan Airport	Indianapolis	United States of America	null	KUMP	39.93519974	-86.04499817
8410	London-Corbin Airport/Magee Field	London	United States of America	LOZ	KLOZ	37.0821990967	-84.0848999023
8412	Simmons Army Air Field	Fredericksburg	United States of America	FBG	KFBG	35.13180161	-78.93669891
8414	Modlin Airport	Warsaw	Poland	WMI	EPMO	52.451099	20.6518
8417	Jixi Xingkaihu Airport	Jixi	China	JXA	ZYJX	45.293	131.193
8419	Jeongseok Airport	Seogwipo	South Korea	JDG	RKPD	33.3996009827	126.711997986
8423	Gimli Industrial Park Airport	Gimli	Canada	YGM	CYGM	50.6281013489	-97.043296814
8426	Matheson Island Airport	Matheson Island	Canada	null	CJT2	51.7322006226	-96.9344024658
8427	Tura Mountain Airport	Tura	Russia	null	UNIT	64.3335113525	100.4328918457
8428	Beloyarskiy Airport	Beloyarsky	Russia	EYK	USHY	63.686901	66.698601
8430	John H Batten Airport	Racine	United States of America	RAC	KRAC	42.7606010437	-87.8152008057
8431	Cesar Lim Rodriguez Airport	Taytay	Philippines	RZP	RPSD	10.81874	119.507697
8432	Gera-Leumnitz Airfield	Gera	Germany	null	EDAJ	50.881668	12.135833
8435	Kasimovo Airfield	Saint-Petersburg	Russia	null	XLLN	60.198299	30.334999
8438	Terlet Glider Field	Arnhem	Netherlands	null	EHTL	52.057201	5.92444
8442	Shigatse Air Base	Shigatse	China	RKZ	ZURK	29.3519	89.311401
8443	Redlands Municipal Airport	Redlands	United States of America	null	KREI	34.0853004456	-117.1460037231
8445	Flabob Airport	Riverside	United States of America	null	KRIR	33.9897003174	-117.4110031128
8446	Tacoma Narrows Airport	Tacoma	United States of America	TIW	KTIW	47.26789856	-122.5780029
8459	Oerlinghausen Airport	TELGTE	Germany	null	EDLO	51.932220459	8.6616668701
8460	Jack Edwards Airport	Gulf Shores	United States of America	GUF	KJKA	30.29050064	-87.67179871
8461	General Villamil Airport	Isabela	Ecuador	IBB	SEII	-0.942628026	-90.9530029297
8462	Balzers Heliport	Balzers	Switzerland	null	LSXB	47.0681	9.48111
8467	Flugplatz Punitz	Punitz-Guessing	Austria	null	LOGG	47.14653	16.316843
8468	Khmelnytskyi Airport	Khmeinitskiy	Ukraine	HMJ	UKLH	49.359699	26.933399
8469	Hiroshimanishi Airport	Hiroshima	Japan	HIW	RJBH	34.3669013977	132.4140014648
8472	Yalata Mission Airport	Yalata	Australia	KYI	YYTA	-31.4706001282	131.8249969482
8473	Hazleton Municipal Airport	Hazleton	United States of America	HZL	KHZL	40.9868011475	-75.9949035645
8474	Greater Cumberland Regional Airport	Cumberland	United States of America	CBE	KCBE	39.615398407	-78.7609024048
8475	Sugar Loaf Shores Airport	Key West	United States of America	null	7FA1	24.6487998962	-81.5798034668
8476	Wyndham Airport	Wyndham	Australia	WYN	YWYM	-15.5114002228	128.1529998779
8477	Bob Quinn Lake Airport	Bob Quinn Lake	Canada	YBO	CBW4	56.9667015076	-130.25
8480	Msembe Airport	Msembe	Tanzania	null	HTMR	-7.684811	34.922282
8482	Grabtsevo Airport	Kaluga	Russia	KLF	UUBC	54.5499992371	36.3666687012
8493	Tri-County Regional Airport	Lone Rock	United States of America	LNR	KLNR	43.2117004395	-90.181602478
8494	Price County Airport	Phillips	United States of America	null	KPBH	45.7089996338	-90.4024963379
8495	Monroe Municipal Airport	Monroe	United States of America	null	KEFT	42.6148986816	-89.5904006958
8496	Joliet Regional Airport	Joliet	United States of America	JOT	KJOT	41.51779938	-88.17549896
8497	Illinois Valley Regional Airport-Walter A Duncan Field	Peru	United States of America	VYS	KVYS	41.351898	-89.153099
8499	Jackson County Reynolds Field	Jackson	United States of America	JXN	KJXN	42.2597999573	-84.4593963623
8500	Fuerstenwalde Airport	Furstenwalde	Germany	null	EDAL	52.3905982971	14.0972003937
8501	Eberswalde-Finow Airport	Eberswalde	Germany	null	EDAV	52.8272209167	13.693611145
8502	Joseph A. Hardy Connellsville Airport	Connellsville	United States of America	null	KVVS	39.95920181	-79.65709686
8503	Bedford County Airport	Bedford	United States of America	null	KHMZ	40.08530045	-78.5121994
8504	Wings Field	Philadelphia	United States of America	BBX	KLOM	40.1375007629	-75.2650985718
8505	Okeechobee County Airport	Okeechobee	United States of America	OBE	KOBE	27.2628002167	-80.8498001099
8506	Sebring Regional Airport	Sebring	United States of America	SEF	KSEF	27.45639992	-81.3423996
8507	Avon Park Executive Airport	Avon Park	United States of America	AVO	KAVO	27.59119987	-81.52780151
8508	Winter Haven Regional Airport - Gilbert Field	Winter Haven	United States of America	GIF	KGIF	28.062901	-81.753304
8509	Zephyrhills Municipal Airport	Zephyrhills	United States of America	ZPH	KZPH	28.2282009125	-82.1558990479
8510	Ocala International Airport - Jim Taylor Field	Ocala	United States of America	OCF	KOCF	29.17259979	-82.22419739
8511	Jesup Wayne County Airport	Jesup	United States of America	null	KJES	31.55400085	-81.88249969
8512	Madison Municipal Airport	Madison	United States of America	null	K52A	33.6120986938	-83.4604034424
8513	Newnan Coweta County Airport	Newnan	United States of America	null	KCCO	33.3115997314	-84.7697982788
8514	Thomson-McDuffie County Airport	Thomson	United States of America	null	KHQU	33.52970123	-82.51650238
8515	Aiken Regional Airport	Aiken	United States of America	AIK	KAIK	33.649399	-81.684998
8516	Woodward Field	Camden	United States of America	CDN	KCDN	34.2835998535	-80.5649032593
8517	Lumberton Regional Airport	Lumberton	United States of America	LBT	KLBT	34.6099014282	-79.0594024658
8519	Moore County Airport	Pinehurst-Southern Pines	United States of America	SOP	KSOP	35.23740005	-79.3911972
8520	Richmond County Airport	Rockingham	United States of America	null	KRCZ	34.8913	-79.759598
8524	Baraboo Wisconsin Dells Airport	Baraboo	United States of America	null	KDLL	43.52270126	-89.77020264
8526	Statesville Regional Airport	Statesville	United States of America	SVH	KSVH	35.7653007507	-80.9539031982
8528	Burlington Municipal Airport	Burlington	United States of America	null	KBUU	42.690700531	-88.3046035767
8532	William T. Piper Memorial Airport	Lock Haven	United States of America	LHV	KLHV	41.13560104	-77.42230225
8538	Zelienople Municipal Airport	Zelienople	United States of America	null	KPJC	40.80160141	-80.16069794
8542	Lorain County Regional Airport	Lorain-Elyria	United States of America	null	KLPR	41.34429932	-82.17759705
8544	Burke Lakefront Airport	Cleveland	United States of America	BKL	KBKL	41.5175018311	-81.6832962036
8545	Chautauqua County-Dunkirk Airport	Dunkirk	United States of America	DKK	KDKK	42.49330139	-79.27200317
8548	South Jersey Regional Airport	Mount Holly	United States of America	LLY	KVAY	39.9429016113	-74.845703125
8550	Linden Airport	Linden	United States of America	LDJ	KLDJ	40.617401123	-74.2445983887
8553	Tri State Steuben County Airport	Angola	United States of America	ANQ	KANQ	41.639702	-85.083504
8555	Warsaw Municipal Airport	Warsaw	United States of America	null	KASW	41.2747001648	-85.8401031494
8556	Van Wert County Airport	Van Wert	United States of America	null	KVNW	40.8647003174	-84.6093978882
8559	Brooks Field	Marshall	United States of America	null	KRMY	42.2512016296	-84.9554977417
8560	Genesee County Airport	Batavia	United States of America	null	KGVQ	43.03170013	-78.16760254
8565	Clearwater Air Park	Clearwater	United States of America	CLW	KCLW	27.9766998291	-82.7586975098
8577	Orlampa Inc Airport	Forties Alpha	United Kingdom	null	FA08	28.1669998169	-81.8080978394
8593	Chicago Meigs Airport	Chicago	United States of America	CGX	KCGX	41.8587989807	-87.6079025269
8601	Pickens County Airport	Jasper	United States of America	null	KJZP	34.4533996582	-84.4573974609
8603	Saarmund Airport	Saarmund	Germany	null	EDCS	52.3083343506	13.1005563736
8604	Grand Strand Airport	North Myrtle Beach	United States of America	CRE	KCRE	33.8116989136	-78.7238998413
8606	Lansing Municipal Airport	Lansing	United States of America	null	KIGQ	41.5349006653	-87.5295028687
8608	Ramona Airport	Ramona	United States of America	null	KRNM	33.0392	-116.915001
8609	Pont Sur Yonne Airfield	Pont Sur Yonne	France	null	LFGO	48.289172	3.247912
8610	St Florentin Cheu Airfield	St Florentin Cheu	France	null	LFGP	47.98019	3.775583
8611	Saulieu Liernais Airfield	Saulieu	France	null	LFEW	47.239399	4.26583
8612	Olten Airport	Olten	Switzerland	null	LSPO	47.3443984985	7.8894400597
8613	Buochs Airport	Buochs	Switzerland	BXO	LSZC	46.974444	8.396944
8614	Ambri Airport	Quinto	Switzerland	null	LSPM	46.512501	8.68978
