"actor_id","movie_id"
"17351","22588"
"19219","22589"
"20650","22589"
"4841","22589"
"16229","22589"
"20020","22590"
"7090","22590"
"6037","22590"
"19293","22590"
"18861","22591"
"17883","22591"
"13437","22591"
"12692","22591"
"16818","22592"
"13598","22592"
"16210","22592"
"4855","22592"
"10103","22593"
"19969","22593"
"16032","22593"
"16242","22593"
"17240","22594"
"7448","22594"
"5067","22594"
"17986","22594"
"5965","22595"
"16408","22595"
"9553","22595"
"16601","22596"
"12788","22596"
"4799","22596"
"12268","22596"
"18920","22597"
"14997","22597"
"17162","22597"
"7901","22597"
"8939","22598"
"14224","22598"
"11220","22598"
"9573","22598"
"17836","22599"
"10614","22599"
"9990","22599"
"6567","22599"
"8006","22600"
"5991","22600"
"13851","22600"
"19961","22600"
"19612","22601"
"14429","22601"
"12770","22601"
"5834","22601"
"9152","22602"
"16032","22602"
"14082","22602"
"11356","22602"
"17641","22603"
"17675","22603"
"14799","22603"
"6489","22603"
"17555","22604"
"18956","22604"
"19741","22604"
"6268","22604"
"8352","22605"
"14328","22605"
"16692","22605"
"19241","22605"
"13111","22606"
"10624","22606"
"14200","22606"
"8712","22606"
"19084","22607"
"18350","22607"
"7426","22607"
"7907","22607"
"5230","22608"
"10981","22608"
"20053","22608"
"17404","22608"
"10144","22609"
"8067","22609"
"13156","22609"
"8035","22609"
"8700","22610"
"18424","22610"
"8337","22610"
"14643","22610"
"7779","22611"
"10506","22611"
"6627","22611"
"18683","22611"
"12711","22612"
"18699","22612"
"5538","22612"
"7977","22612"
"14054","22613"
"20297","22613"
"10018","22613"
"11105","22613"
"4966","22614"
"19399","22614"
"5248","22614"
"5640","22614"
"16927","22615"
"5940","22615"
"11864","22615"
"8616","22615"
"6440","22616"
"11849","22616"
"5616","22616"
"20020","22616"
"15649","22617"
"10271","22617"
"14563","22617"
"7057","22617"
"14198","22618"
"18079","22618"
"8560","22618"
"15176","22618"
"7207","22619"
"20610","22619"
"13278","22619"
"20105","22619"
"14639","22620"
"17381","22620"
"15766","22620"
"19596","22620"
"14623","22621"
"8519","22621"
"9405","22621"
"14669","22621"
"8577","22622"
"8680","22622"
"12101","22622"
"8596","22622"
"6928","22623"
"19502","22623"
"14522","22623"
"11485","22623"
"14715","22624"
"15887","22624"
"5665","22624"
"13871","22624"
"4987","22625"
"18746","22625"
"11319","22625"
"9806","22625"
"19519","22626"
"11221","22626"
"17765","22626"
"16875","22626"
"12727","22627"
"6844","22627"
"16822","22627"
"10701","22627"
"12758","22628"
"13069","22628"
"6993","22628"
"8935","22628"
"18491","22629"
"14037","22629"
"18531","22629"
"12264","22629"
"9987","22630"
"15760","22630"
"15337","22630"
"12123","22630"
"7326","22631"
"9879","22631"
"13868","22631"
"6975","22631"
"18069","22632"
"9035","22632"
"8207","22632"
"10093","22632"
"18723","22633"
"16977","22633"
"5067","22633"
"10585","22633"
"14353","22634"
"13917","22634"
"9872","22634"
"6161","22634"
"17303","22635"
"8932","22635"
"12236","22635"
"20723","22635"
"14507","22636"
"17176","22636"
"9370","22636"
"9514","22636"
"8216","22637"
"7346","22637"
"13204","22637"
"10791","22637"
"20053","22638"
"13358","22638"
"19639","22638"
"13081","22638"
"12962","22639"
"18544","22639"
"9551","22639"
"16332","22639"
"8939","22640"
"12018","22640"
"11011","22640"
"8148","22640"
"20015","22641"
"5998","22642"
"10194","22642"
"9372","22642"
"14345","22642"
"10846","22643"
"5541","22643"
"10397","22643"
"15317","22643"
"13464","22644"
"5148","22644"
"6330","22644"
"11779","22644"
"20663","22645"
"8932","22645"
"8345","22645"
"18089","22645"
"14395","22646"
"8526","22646"
"18787","22646"
"7741","22646"
"13293","22647"
"7621","22647"
"8422","22647"
"9886","22647"
"11460","22648"
"14678","22648"
"10855","22648"
"14714","22648"
"14812","22649"
"15353","22649"
"11384","22649"
"17796","22649"
"12041","22650"
"14344","22650"
"14730","22650"
"16111","22650"
"17646","22651"
"14421","22651"
"5219","22651"
"11961","22651"
"19294","22652"
"18529","22652"
"5881","22652"
"10694","22652"
"16535","22653"
"11396","22653"
"8015","22653"
"9331","22653"
"18856","22654"
"19653","22654"
"14300","22654"
"7263","22654"
"16871","22655"
"7057","22655"
"15571","22655"
"16776","22655"
"11782","22656"
"5811","22656"
"7326","22656"
"11411","22656"
"16977","22657"
"10716","22657"
"16236","22657"
"12737","22657"
"7500","22658"
"13397","22658"
"10200","22658"
"18309","22658"
"16096","22659"
"15190","22659"
"8994","22659"
"15647","22659"
"12003","22660"
"10841","22660"
"12123","22660"
"16055","22660"
"18494","22661"
"13924","22661"
"19486","22661"
"9314","22661"
"6685","22662"
"16736","22662"
"16534","22662"
"10804","22662"
"9305","22663"
"13111","22663"
"12788","22663"
"18625","22663"
"14401","22664"
"7566","22664"
"6254","22664"
"15341","22664"
"17535","22665"
"12236","22665"
"11960","22665"
"13768","22665"
"13312","22666"
"11515","22666"
"19135","22666"
"19416","22666"
"10246","22667"
"15958","22667"
"8866","22667"
"13935","22667"
"6616","22668"
"8871","22668"
"20478","22668"
"19570","22668"
"13478","22669"
"12900","22669"
"19060","22669"
"15432","22669"
"16648","22670"
"18560","22670"
"5073","22670"
"6791","22670"
"6932","22671"
"17759","22671"
"10455","22671"
"11844","22671"
"7427","22672"
"11117","22672"
"7509","22672"
"15260","22672"
"19142","22673"
"5452","22673"
"7471","22673"
"19310","22673"
"5212","22674"
"17332","22674"
"7890","22674"
"16223","22674"
"14419","22675"
"17555","22675"
"18089","22675"
"16541","22675"
"9527","22676"
"14182","22676"
"20650","22676"
"6489","22676"
"13147","22677"
"14561","22677"
"7703","22677"
"20401","22677"
"8558","22678"
"9924","22678"
"19020","22678"
"8432","22678"
"20020","22679"
"15278","22679"
"6741","22679"
"11879","22679"
"13486","22680"
"5352","22680"
"20418","22680"
"7248","22680"
"16264","22681"
"13100","22681"
"18182","22681"
"14472","22681"
"6090","22682"
"10018","22682"
"9255","22682"
"13948","22682"
"7872","22683"
"5444","22683"
"19179","22683"
"13574","22683"
"19599","22684"
"7923","22684"
"12249","22684"
"16818","22684"
"18189","22685"
"8136","22685"
"19171","22685"
"10209","22685"
"16358","22686"
"6898","22686"
"8607","22686"
"9457","22686"
"13436","22687"
"18788","22687"
"16990","22687"
"7239","22688"
"13769","22688"
"9978","22688"
"13434","22688"
"8763","22689"
"6287","22689"
"5044","22689"
"12787","22689"
"18416","22690"
"8240","22690"
"14224","22690"
"12586","22690"
"10095","22691"
"17505","22691"
"14469","22691"
"8278","22691"
"9171","22692"
"15783","22692"
"11239","22692"
"6490","22692"
"20129","22693"
"7537","22693"
"10693","22693"
"11422","22693"
"5587","22694"
"7962","22694"
"9068","22694"
"18095","22694"
"8147","22695"
"20124","22695"
"9706","22695"
"13684","22695"
"18713","22696"
"16310","22696"
"14268","22696"
"8099","22696"
"8436","22697"
"20678","22697"
"6552","22697"
"16410","22697"
"9525","22698"
"14856","22698"
"12863","22698"
"10681","22698"
"14277","22699"
"18188","22699"
"10681","22699"
"20640","22699"
"8855","22700"
"6357","22700"
"13617","22700"
"17166","22700"
"19734","22701"
"19915","22701"
"12750","22701"
"15455","22701"
"5883","22702"
"5466","22702"
"10025","22702"
"10560","22702"
"18188","22703"
"16545","22703"
"19541","22703"
"10693","22703"
"14919","22704"
"9819","22704"
"18089","22704"
"13021","22704"
"5275","22705"
"14238","22705"
"8426","22705"
"10807","22705"
"18374","22706"
"10519","22706"
"15352","22706"
"15842","22706"
"19631","22707"
"4921","22707"
"15235","22707"
"5445","22707"
"13795","22708"
"7807","22708"
"13315","22708"
"16032","22708"
"16812","22709"
"7458","22709"
"17439","22709"
"10041","22709"
"6802","22710"
"20196","22710"
"16388","22710"
"10708","22710"
"13087","22711"
"7356","22711"
"5552","22711"
"14869","22711"
"8122","22712"
"17388","22712"
"5448","22712"
"5277","22712"
"5529","22713"
"19209","22713"
"11154","22713"
"8028","22713"
"10360","22714"
"11655","22714"
"16762","22714"
"20569","22714"
"6206","22715"
"5960","22715"
"20581","22715"
"15953","22715"
"19829","22716"
"9875","22716"
"18434","22716"
"20327","22716"
"19300","22717"
"16074","22717"
"13087","22717"
"14060","22717"
"7666","22718"
"19767","22718"
"13956","22718"
"12731","22718"
"20691","22719"
"20086","22719"
"19997","22719"
"5960","22719"
"15871","22720"
"7151","22720"
"20356","22720"
"16210","22720"
"10703","22721"
"4852","22721"
"8409","22721"
"9532","22721"
"20487","22722"
"5573","22722"
"13132","22722"
"5960","22722"
"11545","22723"
"5087","22723"
"7580","22723"
"16221","22723"
"10638","22724"
"20288","22724"
"19784","22724"
"8119","22724"
"13617","22725"
"17361","22725"
"6596","22725"
"13384","22725"
"5284","22726"
"5579","22726"
"12215","22726"
"13132","22726"
"13317","22727"
"7283","22727"
"9521","22727"
"20517","22727"
"12355","22728"
"6819","22728"
"18947","22728"
"5960","22728"
"7234","22729"
"19840","22729"
"13152","22729"
"4964","22729"
"5886","22730"
"19708","22730"
"18564","22730"
"9123","22730"
"7151","22731"
"6933","22731"
"16221","22731"
"6609","22731"
"20446","22732"
"17437","22732"
"19638","22732"
"13671","22732"
"6675","22733"
"10624","22733"
"11866","22733"
"7835","22733"
"15483","22734"
"4808","22734"
"10893","22734"
"4867","22734"
"11375","22735"
"15120","22735"
"7296","22735"
"19638","22735"
"17453","22736"
"17952","22736"
"8243","22736"
"12212","22736"
"6114","22737"
"18295","22737"
"9394","22737"
"5745","22737"
"12711","22738"
"9873","22738"
"6979","22738"
"9163","22738"
"6062","22739"
"20324","22739"
"19554","22739"
"14744","22739"
"10649","22740"
"6324","22740"
"15079","22740"
"9099","22740"
"11054","22741"
"7363","22741"
"6470","22741"
"6062","22741"
"18063","22742"
"4974","22742"
"18133","22742"
"6062","22742"
"5388","22743"
"11230","22743"
"17772","22743"
"5512","22743"
"13940","22744"
"5802","22744"
"6325","22744"
"11077","22744"
"13016","22745"
"11843","22745"
"13369","22745"
"19683","22745"
"13438","22746"
"13369","22746"
"16983","22746"
"16382","22746"
"17124","22747"
"10107","22747"
"15029","22747"
"9971","22747"
"15323","22748"
"11374","22748"
"14444","22748"
"5784","22748"
"7330","22749"
"15024","22749"
"5363","22749"
"10820","22749"
"7348","22750"
"6222","22750"
"6926","22750"
"15107","22750"
"9383","22751"
"15899","22751"
"20414","22751"
"6182","22751"
"10746","22752"
"9726","22752"
"16487","22752"
"17426","22752"
"16604","22753"
"4916","22753"
"12821","22753"
"14383","22753"
"6251","22754"
"19077","22754"
"5456","22754"
"19801","22754"
"9583","22755"
"16366","22755"
"19801","22755"
"5456","22755"
"18058","22756"
"13493","22756"
"8755","22756"
"8329","22756"
"13461","22757"
"13700","22757"
"6000","22757"
"19801","22757"
"14356","22758"
"6000","22758"
"13700","22758"
"19801","22758"
"9810","22759"
"11288","22759"
"5456","22759"
"8419","22759"
"10759","22760"
"12135","22760"
"20345","22760"
"18168","22760"
"17704","22761"
"12652","22761"
"9613","22761"
"17628","22761"
"20531","22762"
"10023","22762"
"7552","22762"
"19894","22762"
"7274","22763"
"10875","22763"
"12293","22763"
"11671","22763"
"13469","22764"
"10893","22764"
"14308","22764"
"15538","22764"
"6463","22765"
"13377","22765"
"10299","22765"
"10875","22765"
"6889","22766"
"18697","22766"
"18261","22766"
"7487","22766"
"11523","22767"
"11772","22767"
"8061","22767"
"19839","22767"
"15658","22768"
"7805","22768"
"19839","22768"
"8061","22768"
"9750","22769"
"7805","22769"
"10484","22769"
"17570","22769"
"18386","22770"
"7356","22770"
"6666","22770"
"19875","22770"
"6666","22771"
"20047","22771"
"15680","22771"
"10502","22771"
"13186","22772"
"7274","22772"
"15443","22772"
"11273","22772"
"9715","22773"
"6998","22773"
"7703","22773"
"14561","22773"
"19623","22774"
"20401","22774"
"7703","22774"
"14561","22774"
"20145","22775"
"10317","22775"
"10645","22775"
"5169","22775"
"13147","22776"
"20401","22776"
"7703","22776"
"14561","22776"
"10940","22777"
"17790","22777"
"16359","22777"
"6848","22777"
"11932","22778"
"14808","22778"
"18012","22778"
"17617","22778"
"12720","22779"
"14243","22779"
"17795","22779"
"16290","22779"
"14629","22780"
"18758","22780"
"19814","22780"
"5541","22780"
"19119","22781"
"18053","22781"
"5828","22781"
"9860","22781"
"14025","22782"
"14409","22782"
"13289","22782"
"6194","22782"
"5335","22783"
"11957","22783"
"19427","22783"
"15867","22783"
"9575","22784"
"10660","22784"
"4868","22784"
"7458","22784"
"11175","22785"
"14813","22785"
"11738","22785"
"19327","22785"
"17810","22786"
"14140","22786"
"17575","22786"
"18532","22786"
"17810","22787"
"11808","22787"
"17575","22787"
"18532","22787"
"6885","22788"
"15769","22788"
"13148","22788"
"16210","22788"
"8699","22789"
"7905","22789"
"6643","22789"
"4873","22789"
"8319","22790"
"5024","22790"
"5673","22790"
"15047","22790"
"18258","22791"
"15426","22791"
"15541","22791"
"8666","22791"
"6057","22792"
"11017","22792"
"15659","22792"
"4878","22792"
"12948","22793"
"20330","22793"
"5785","22793"
"13706","22793"
"12947","22794"
"8353","22794"
"13082","22794"
"6258","22794"
"12515","22795"
"11188","22795"
"14677","22795"
"9669","22795"
"15721","22796"
"7274","22796"
"5492","22796"
"15598","22796"
"14773","22797"
"15555","22797"
"20004","22797"
"18748","22797"
"10104","22798"
"18853","22798"
"13836","22798"
"15788","22798"
"9065","22799"
"8409","22799"
"20768","22799"
"7442","22799"
"12480","22800"
"17397","22800"
"11121","22800"
"7442","22800"
"5669","22801"
"7691","22801"
"6813","22801"
"14082","22801"
"10446","22802"
"9569","22802"
"13625","22802"
"15537","22802"
"13544","22803"
"17811","22803"
"10049","22803"
"9717","22803"
"13510","22804"
"15760","22804"
"20205","22804"
"6741","22804"
"9031","22805"
"9990","22805"
"10969","22805"
"20767","22805"
"9629","22806"
"18429","22806"
"9185","22806"
"6503","22806"
"10386","22807"
"9710","22807"
"14123","22807"
"19824","22807"
"5064","22808"
"12810","22808"
"9710","22808"
"13743","22808"
"19020","22809"
"10303","22809"
"15954","22809"
"17888","22809"
"11829","22810"
"4880","22810"
"20757","22810"
"7704","22810"
"19202","22811"
"20021","22811"
"19824","22811"
"11107","22811"
"9588","22812"
"20044","22812"
"13586","22812"
"20553","22812"
"9875","22813"
"6643","22813"
"12691","22813"
"12216","22813"
"20076","22814"
"12810","22814"
"14123","22814"
"7770","22814"
"19825","22815"
"15334","22815"
"17942","22815"
"8476","22815"
"13740","22816"
"9710","22816"
"9639","22816"
"13743","22816"
"17969","22817"
"17356","22817"
"19767","22817"
"19931","22817"
"20498","22818"
"8830","22818"
"5689","22818"
"19638","22818"
"15849","22819"
"20212","22819"
"11550","22819"
"13897","22819"
"11133","22820"
"7584","22820"
"9239","22820"
"18735","22820"
"20265","22821"
"16585","22821"
"7326","22821"
"10585","22821"
"17287","22822"
"6772","22822"
"19295","22822"
"10314","22822"
"7141","22823"
"10779","22823"
"12497","22823"
"12744","22823"
"16226","22824"
"9357","22824"
"16415","22824"
"16414","22824"
"8829","22825"
"8489","22825"
"20640","22825"
"15047","22825"
"10505","22826"
"4944","22826"
"9041","22826"
"20585","22826"
"8415","22827"
"6106","22827"
"15541","22827"
"19824","22827"
"9395","22828"
"6473","22828"
"10914","22828"
"6169","22828"
"7748","22829"
"19972","22829"
"18996","22829"
"8856","22829"
"19038","22830"
"18996","22830"
"9612","22830"
"8856","22830"
"8749","22831"
"15541","22831"
"6860","22831"
"9018","22831"
"9590","22832"
"19828","22832"
"19615","22832"
"7129","22832"
"11477","22833"
"18498","22833"
"6460","22833"
"11390","22833"
"19542","22834"
"9174","22834"
"8824","22834"
"17761","22834"
"13170","22835"
"20455","22835"
"9852","22835"
"10264","22835"
"14116","22836"
"6849","22836"
"14334","22836"
"13021","22836"
"19923","22837"
"6267","22837"
"17158","22837"
"9621","22837"
"17890","22838"
"15640","22838"
"6555","22838"
"8501","22838"
"13987","22839"
"18059","22839"
"15143","22840"
"12454","22840"
"10826","22840"
"16834","22840"
"14986","22841"
"13166","22841"
"20284","22841"
"13281","22841"
"16951","22842"
"17313","22842"
"11468","22842"
"5834","22842"
"10077","22843"
"6067","22843"
"20759","22843"
"17441","22843"
"13108","22844"
"16832","22844"
"16140","22844"
"16941","22844"
"13087","22845"
"15941","22845"
"11595","22845"
"14036","22845"
"5951","22846"
"8327","22846"
"7696","22846"
"15984","22846"
"14906","22847"
"14528","22847"
"5955","22847"
"8829","22847"
"15053","22848"
"15287","22848"
"6877","22848"
"9514","22848"
"17846","22849"
"7691","22849"
"5076","22849"
"5282","22849"
"17392","22850"
"16807","22850"
"13190","22850"
"20767","22850"
"11070","22851"
"14732","22851"
"6914","22851"
"10196","22851"
"6873","22852"
"5060","22852"
"14550","22852"
"15955","22852"
"7586","22853"
"15375","22853"
"7548","22853"
"5579","22853"
"17238","22854"
"16638","22854"
"14955","22854"
"8014","22854"
"13833","22855"
"18090","22855"
"13421","22855"
"20501","22855"
"18498","22856"
"8301","22856"
"10640","22856"
"6240","22856"
"7314","22857"
"9916","22857"
"14796","22857"
"16639","22857"
"12133","22858"
"20267","22858"
"19978","22858"
"12907","22858"
"15842","22859"
"20166","22859"
"15416","22859"
"8131","22859"
"9053","22860"
"6854","22860"
"12211","22860"
"17402","22860"
"17901","22861"
"14579","22861"
"11852","22861"
"15498","22861"
"19861","22862"
"15311","22862"
"19623","22862"
"19638","22862"
"16330","22863"
"6283","22863"
"14456","22863"
"17680","22863"
"10721","22864"
"7259","22864"
"20589","22864"
"5325","22864"
"17847","22865"
"9071","22865"
"17270","22865"
"14978","22865"
"20425","22866"
"13671","22866"
"7544","22866"
"11808","22866"
"5031","22867"
"20392","22867"
"8876","22867"
"10898","22867"
"4894","22868"
"11664","22868"
"14667","22868"
"17975","22868"
"15946","22869"
"10406","22869"
"6228","22869"
"7836","22869"
"7046","22870"
"6700","22870"
"9095","22870"
"10849","22870"
"9710","22871"
"8829","22871"
"9095","22871"
"10849","22871"
"9219","22872"
"8339","22872"
"16272","22872"
"19400","22872"
"14211","22873"
"10736","22873"
"7491","22873"
"7110","22873"
"19299","22874"
"5149","22874"
"16839","22874"
"6904","22874"
"17079","22875"
"17397","22875"
"10893","22875"
"18673","22875"
"5024","22876"
"20021","22876"
"8666","22876"
"19824","22876"
"9053","22877"
"6386","22877"
"18714","22877"
"9464","22877"
"15344","22878"
"6458","22878"
"17836","22878"
"19794","22878"
"8319","22879"
"5024","22879"
"5673","22879"
"15047","22879"
"19667","22880"
"14831","22880"
"10898","22880"
"10133","22880"
"6700","22881"
"17096","22881"
"7779","22881"
"20767","22881"
"19866","22882"
"17332","22882"
"8005","22882"
"16223","22882"
"7249","22883"
"13544","22884"
"7312","22884"
"17759","22884"
"19729","22884"
"16895","22885"
"5652","22885"
"9352","22885"
"6481","22885"
"19420","22886"
"6715","22886"
"5082","22886"
"9255","22886"
"16703","22887"
"18694","22887"
"15635","22887"
"18025","22887"
"18588","22888"
"8954","22888"
"5325","22888"
"18237","22888"
"11809","22889"
"6730","22889"
"13162","22889"
"5456","22889"
"19133","22890"
"19998","22890"
"20722","22890"
"19741","22890"
"16297","22891"
"10309","22891"
"7891","22891"
"10633","22891"
"9272","22892"
"14499","22892"
"11358","22892"
"19741","22892"
"19848","22893"
"16154","22893"
"17366","22893"
"19741","22893"
"18355","22894"
"7594","22894"
"17612","22894"
"12849","22894"
"10248","22895"
"18694","22895"
"16084","22895"
"19741","22895"
"14830","22896"
"19741","22896"
"13668","22896"
"7703","22896"
"15800","22897"
"7322","22897"
"18711","22897"
"20750","22897"
"19729","22898"
"9646","22898"
"9255","22898"
"17023","22898"
"20374","22899"
"8953","22899"
"15140","22899"
"16776","22899"
"5254","22900"
"19739","22900"
"14019","22900"
"19123","22900"
"15290","22901"
"18220","22901"
"15680","22901"
"5254","22901"
"6312","22902"
"17570","22902"
"5561","22902"
"11121","22902"
"6677","22903"
"6197","22903"
"18724","22903"
"19926","22903"
"19709","22904"
"7643","22904"
"19157","22904"
"19638","22904"
"5889","22905"
"8706","22905"
"8474","22905"
"6666","22905"
"8372","22906"
"15614","22906"
"11699","22906"
"11896","22906"
"6193","22907"
"16174","22907"
"12857","22907"
"6510","22907"
"10541","22908"
"17064","22908"
"5398","22908"
"17216","22908"
"17409","22909"
"15830","22909"
"6722","22909"
"15113","22909"
"12764","22910"
"17575","22910"
"6703","22910"
"8055","22910"
"19418","22911"
"15104","22911"
"8055","22911"
"15544","22911"
"12151","22912"
"8420","22912"
"7302","22912"
"7186","22912"
"16829","22913"
"5955","22913"
"16595","22913"
"19241","22913"
"17838","22914"
"10916","22914"
"10053","22914"
"19639","22914"
"5394","22915"
"18572","22915"
"6727","22915"
"20142","22915"
"19045","22916"
"17509","22916"
"9047","22916"
"10708","22916"
"8901","22917"
"7192","22917"
"11443","22917"
"14461","22917"
"7211","22918"
"14657","22918"
"15680","22918"
"14972","22918"
"17362","22919"
"16198","22919"
"11395","22919"
"13546","22919"
"15448","22920"
"8476","22920"
"17290","22920"
"16236","22920"
"7148","22921"
"11379","22921"
"13442","22921"
"15120","22921"
"19585","22922"
"11850","22922"
"11716","22922"
"19577","22922"
"17719","22923"
"15530","22923"
"10909","22923"
"7614","22923"
"15133","22924"
"7271","22924"
"20615","22924"
"7317","22924"
"14601","22925"
"10021","22925"
"9816","22925"
"7976","22925"
"20614","22926"
"16821","22926"
"12875","22926"
"5254","22926"
"6722","22927"
"13325","22927"
"8018","22927"
"17693","22927"
"14456","22928"
"16098","22928"
"7708","22928"
"18228","22928"
"18225","22929"
"9497","22929"
"15447","22929"
"19066","22929"
"16684","22930"
"19066","22930"
"16310","22930"
"18225","22930"
"15211","22931"
"10887","22931"
"8684","22931"
"18947","22931"
"9535","22932"
"20741","22932"
"20487","22932"
"17640","22932"
"10354","22933"
"12158","22933"
"13671","22933"
"17640","22933"
"5205","22934"
"10124","22934"
"19543","22934"
"19638","22934"
"16364","22935"
"20476","22935"
"10622","22935"
"7779","22935"
"5473","22936"
"10266","22936"
"11584","22936"
"13167","22936"
"14289","22937"
"7533","22937"
"13873","22937"
"5692","22937"
"20482","22938"
"10404","22938"
"10833","22938"
"5102","22938"
"13487","22939"
"15344","22939"
"10929","22939"
"7812","22939"
"9808","22940"
"20314","22940"
"4983","22940"
"8272","22940"
"13976","22941"
"11788","22941"
"9832","22941"
"20314","22941"
"17597","22942"
"15511","22942"
"12317","22942"
"8666","22942"
"7711","22943"
"7691","22943"
"19383","22943"
"13542","22943"
"18653","22944"
"20212","22944"
"17716","22944"
"12585","22944"
"10142","22945"
"9707","22945"
"17817","22945"
"8605","22945"
"9356","22946"
"7199","22946"
"17397","22946"
"20610","22946"
"16481","22947"
"8242","22947"
"11815","22947"
"5067","22947"
"10540","22948"
"17446","22948"
"19255","22948"
"7781","22948"
"13149","22949"
"9985","22949"
"14471","22949"
"15527","22949"
"17177","22950"
"15417","22950"
"16502","22950"
"17441","22950"
"18310","22951"
"13916","22951"
"9767","22951"
"14175","22951"
"8658","22952"
"13561","22952"
"14705","22952"
"9788","22952"
"19909","22953"
"17920","22953"
"18010","22953"
"6407","22953"
"12721","22954"
"6962","22954"
"10220","22954"
"14884","22954"
"12773","22955"
"18240","22955"
"20388","22955"
"6964","22955"
"16932","22956"
"8777","22956"
"13246","22956"
"11294","22956"
"15708","22957"
"7594","22957"
"15571","22957"
"15538","22957"
"18990","22958"
"19270","22958"
"6148","22958"
"15711","22958"
"20030","22959"
"5655","22959"
"14374","22959"
"19565","22959"
"19396","22960"
"5655","22960"
"8160","22960"
"14030","22960"
"9414","22961"
"16421","22961"
"7816","22961"
"16570","22961"
"15506","22962"
"13442","22962"
"10156","22962"
"8419","22962"
"15521","22963"
"13571","22963"
"9274","22963"
"10387","22963"
"13188","22964"
"7985","22964"
"14407","22964"
"8555","22964"
"6449","22965"
"17094","22965"
"20555","22965"
"14799","22965"
"17639","22966"
"14734","22966"
"20502","22966"
"9468","22966"
"7430","22967"
"4873","22967"
"13190","22967"
"9055","22967"
"14928","22968"
"19711","22968"
"15381","22968"
"12495","22968"
"5024","22969"
"19943","22969"
"11340","22969"
"8145","22969"
"7607","22970"
"7578","22970"
"19388","22970"
"8315","22970"
"9626","22971"
"20212","22971"
"18274","22971"
"16337","22971"
"17448","22972"
"10519","22972"
"9476","22972"
"13125","22972"
"12601","22973"
"15537","22973"
"15046","22973"
"5347","22973"
"19068","22974"
"15532","22974"
"17667","22974"
"16310","22974"
"5379","22975"
"5088","22975"
"6104","22975"
"19836","22975"
"6303","22976"
"10237","22976"
"15905","22976"
"20502","22976"
"12182","22977"
"7555","22977"
"14859","22977"
"10025","22977"
"6938","22978"
"14804","22978"
"10414","22978"
"14224","22978"
"16066","22979"
"14313","22979"
"15890","22979"
"15190","22979"
"6739","22980"
"11463","22980"
"9118","22980"
"17273","22980"
"15441","22981"
"7084","22981"
"14668","22981"
"19998","22981"
"5149","22982"
"13030","22982"
"17651","22982"
"6149","22982"
"9065","22983"
"9041","22983"
"20212","22983"
"10196","22983"
"19700","22984"
"17979","22984"
"16476","22984"
"15259","22984"
"6687","22985"
"12237","22985"
"15559","22985"
"6489","22985"
"15972","22986"
"11046","22986"
"8550","22986"
"8004","22986"
"16641","22987"
"14324","22987"
"8336","22987"
"12950","22987"
"19482","22988"
"15408","22988"
"6728","22988"
"5325","22988"
"11914","22989"
"8728","22989"
"15651","22989"
"13574","22989"
"13647","22990"
"7555","22990"
"9575","22990"
"14461","22990"
"19093","22991"
"6490","22991"
"17228","22991"
"10807","22991"
"8545","22992"
"19087","22992"
"10106","22992"
"20038","22992"
"13672","22993"
"5420","22993"
"9575","22993"
"18188","22993"
"9853","22994"
"12912","22994"
"15014","22994"
"10351","22994"
"11869","22995"
"12100","22995"
"17557","22995"
"19451","22995"
"18315","22996"
"6666","22996"
"16221","22996"
"6180","22996"
"14377","22997"
"8523","22997"
"16825","22997"
"7690","22997"
"14587","22998"
"12863","22998"
"7106","22998"
"6490","22998"
"14277","22999"
"14663","22999"
"14932","22999"
"11347","22999"
"17005","23000"
"18440","23000"
"17122","23000"
"9093","23000"
"8363","23001"
"14069","23001"
"8349","23001"
"20673","23001"
"7640","23002"
"12443","23002"
"16439","23002"
"13132","23002"
"11538","23003"
"13096","23003"
"8121","23003"
"19266","23003"
"11183","23004"
"20001","23004"
"18622","23004"
"11848","23004"
"12397","23005"
"6095","23005"
"17197","23005"
"7190","23005"
"10320","23006"
"11066","23006"
"19837","23006"
"6453","23006"
"5721","23007"
"6241","23007"
"5554","23007"
"8905","23007"
"18242","23008"
"18049","23008"
"7967","23008"
"9306","23008"
"10081","23009"
"10579","23009"
"11441","23009"
"7531","23009"
"4800","23010"
"15135","23011"
"11803","23011"
"5236","23011"
"17939","23011"
"17565","23012"
"17766","23012"
"16040","23012"
"16334","23012"
"8843","23013"
"18563","23013"
"17749","23013"
"19319","23013"
"17881","23014"
"14677","23014"
"12881","23014"
"11979","23014"
"13230","23015"
"13610","23015"
"6467","23015"
"19894","23015"
"8634","23016"
"17432","23016"
"7831","23016"
"13509","23016"
"5062","23017"
"13248","23017"
"14801","23017"
"16665","23017"
"6313","23018"
"17759","23018"
"8411","23018"
"17578","23018"
"18866","23019"
"6760","23019"
"16221","23019"
"9482","23019"
"12876","23020"
"17055","23020"
"20356","23020"
"10226","23020"
"11653","23021"
"10468","23021"
"13267","23021"
"10226","23021"
"6762","23022"
"9255","23022"
"6288","23022"
"20626","23022"
"17737","23023"
"10124","23023"
"19543","23023"
"9739","23023"
"7976","23024"
"8851","23024"
"20503","23024"
"16807","23024"
"12720","23025"
"7846","23025"
"13072","23025"
"11356","23025"
"15101","23026"
"20002","23026"
"8263","23026"
"7097","23026"
"14799","23027"
"13625","23027"
"6164","23027"
"16776","23027"
"15003","23028"
"8037","23028"
"13671","23028"
"13763","23028"
