"movie_id","genre_id"
"22058","20780"
"22026","20780"
"21994","20780"
"21968","20780"
"21904","20780"
"21902","20780"
"21898","20780"
"21896","20780"
"21890","20780"
"21884","20780"
"21882","20780"
"21881","20780"
"21873","20780"
"21854","20780"
"21851","20780"
"21850","20780"
"20849","20780"
"20915","20780"
"20925","20780"
"20954","20780"
"21021","20780"
"21064","20780"
"21068","20780"
"21138","20780"
"21178","20780"
"21196","20780"
"21314","20780"
"21341","20780"
"21398","20780"
"21402","20780"
"21404","20780"
"21434","20780"
"21440","20780"
"21441","20780"
"21443","20780"
"21474","20780"
"21494","20780"
"21509","20780"
"21537","20780"
"21602","20780"
"21604","20780"
"21639","20780"
"21656","20780"
"21676","20780"
"21690","20780"
"21700","20780"
"21701","20780"
"21702","20780"
"21710","20780"
"21720","20780"
"21727","20780"
"21729","20780"
"21731","20780"
"21747","20780"
"21752","20780"
"21759","20780"
"21775","20780"
"21779","20780"
"21781","20780"
"21838","20780"
"21839","20780"
"21840","20780"
"21843","20780"
"21847","20780"
"21848","20780"
"21849","20780"
"29918","20781"
"29912","20781"
"29910","20781"
"29907","20781"
"29904","20781"
"29903","20781"
"29899","20781"
"29898","20781"
"29896","20781"
"29894","20781"
"29891","20781"
"29888","20781"
"29887","20781"
"29884","20781"
"29883","20781"
"29880","20781"
"29879","20781"
"29878","20781"
"29876","20781"
"29870","20781"
"29868","20781"
"29866","20781"
"29854","20781"
"29853","20781"
"29851","20781"
"29850","20781"
"29848","20781"
"29844","20781"
"29839","20781"
"29828","20781"
"29827","20781"
"29825","20781"
"29823","20781"
"29820","20781"
"29818","20781"
"29815","20781"
"29813","20781"
"29810","20781"
"29809","20781"
"29807","20781"
"29798","20781"
"29796","20781"
"29795","20781"
"29791","20781"
"29790","20781"
"29789","20781"
"29788","20781"
"29786","20781"
"29785","20781"
"29783","20781"
"29772","20781"
"29770","20781"
"29764","20781"
"29761","20781"
"29759","20781"
"29756","20781"
"29753","20781"
"29752","20781"
"29749","20781"
"29742","20781"
"29737","20781"
"29736","20781"
"29733","20781"
"29728","20781"
"29727","20781"
"29722","20781"
"29721","20781"
"29718","20781"
"29716","20781"
"29712","20781"
"29709","20781"
"29707","20781"
"29704","20781"
"29700","20781"
"29697","20781"
"29696","20781"
"29694","20781"
"29693","20781"
"29692","20781"
"29691","20781"
"29689","20781"
"29686","20781"
"29679","20781"
"29671","20781"
"29669","20781"
"29666","20781"
"29665","20781"
"29658","20781"
"29657","20781"
"29651","20781"
"29648","20781"
"29646","20781"
"29645","20781"
"29644","20781"
"29643","20781"
"29639","20781"
"29636","20781"
"29634","20781"
"29631","20781"
"29625","20781"
"29619","20781"
"29618","20781"
"29613","20781"
"29612","20781"
"29609","20781"
"29608","20781"
"29607","20781"
"29604","20781"
"29603","20781"
"29599","20781"
"29594","20781"
"29588","20781"
"29585","20781"
"29583","20781"
"29582","20781"
"29581","20781"
"29578","20781"
"29573","20781"
"29572","20781"
"29565","20781"
"29562","20781"
"29558","20781"
"29555","20781"
"29550","20781"
"29549","20781"
"29543","20781"
"29530","20781"
"29528","20781"
"29527","20781"
"29526","20781"
"29521","20781"
"29519","20781"
"29516","20781"
"29512","20781"
"29510","20781"
"29509","20781"
"29505","20781"
"29504","20781"
"29502","20781"
"29501","20781"
"29499","20781"
"29495","20781"
"29491","20781"
"29490","20781"
"29487","20781"
"29482","20781"
"29477","20781"
"29476","20781"
"29471","20781"
"29467","20781"
"29466","20781"
"29465","20781"
"29463","20781"
"29462","20781"
"29460","20781"
"29454","20781"
"29451","20781"
"29450","20781"
"29448","20781"
"29445","20781"
"29440","20781"
"29438","20781"
"29432","20781"
"29431","20781"
"29427","20781"
"29423","20781"
"29422","20781"
"29421","20781"
"29414","20781"
"29412","20781"
"29410","20781"
"29409","20781"
"29407","20781"
"29406","20781"
"29403","20781"
"29399","20781"
"29398","20781"
"29397","20781"
"29396","20781"
"29389","20781"
"29387","20781"
"29378","20781"
"29373","20781"
"29372","20781"
"29369","20781"
"29367","20781"
"29366","20781"
"29365","20781"
"29364","20781"
"29362","20781"
"29361","20781"
"29358","20781"
"29357","20781"
"29354","20781"
"29350","20781"
"29345","20781"
"29343","20781"
"29336","20781"
"29334","20781"
"29333","20781"
"29328","20781"
"29325","20781"
"29324","20781"
"29322","20781"
"29317","20781"
"29316","20781"
"29314","20781"
"29305","20781"
"29303","20781"
"29298","20781"
"29296","20781"
"29295","20781"
"29294","20781"
"29292","20781"
"29289","20781"
"29288","20781"
"29287","20781"
"29286","20781"
"29285","20781"
"29282","20781"
"29279","20781"
"29270","20781"
"29261","20781"
"29253","20781"
"29249","20781"
"29247","20781"
"29240","20781"
"29238","20781"
"29236","20781"
"29233","20781"
"29232","20781"
"29230","20781"
"29229","20781"
"29224","20781"
"29222","20781"
"29220","20781"
"29217","20781"
"29215","20781"
"29214","20781"
"29213","20781"
"29212","20781"
"29211","20781"
"29209","20781"
"29208","20781"
"29205","20781"
"29204","20781"
"29203","20781"
"29201","20781"
"29197","20781"
"29196","20781"
"29195","20781"
"29186","20781"
"29181","20781"
"29179","20781"
"29178","20781"
"29173","20781"
"29172","20781"
"29169","20781"
"29167","20781"
"29166","20781"
"29164","20781"
"29163","20781"
"29158","20781"
"29155","20781"
"29144","20781"
"29143","20781"
"29142","20781"
"29140","20781"
"29139","20781"
"29134","20781"
"29133","20781"
"29132","20781"
"29131","20781"
"29129","20781"
"29128","20781"
"29127","20781"
"29125","20781"
"29121","20781"
"29116","20781"
"29114","20781"
"29112","20781"
"29107","20781"
"29106","20781"
"29104","20781"
"29103","20781"
"29102","20781"
"29100","20781"
"29098","20781"
"29097","20781"
"29095","20781"
"29092","20781"
"29088","20781"
"29087","20781"
"29086","20781"
"29085","20781"
"29083","20781"
"29082","20781"
"29078","20781"
"29076","20781"
"29074","20781"
"29073","20781"
"29068","20781"
"29061","20781"
"29059","20781"
"29057","20781"
"29056","20781"
"29055","20781"
"29053","20781"
"29048","20781"
"29046","20781"
"29044","20781"
"29043","20781"
"29038","20781"
"29037","20781"
"29032","20781"
"29031","20781"
"29025","20781"
"29023","20781"
"29022","20781"
"29021","20781"
"29020","20781"
"29019","20781"
"29009","20781"
"29006","20781"
"29003","20781"
"29001","20781"
"29000","20781"
"28998","20781"
"28997","20781"
"28996","20781"
"28995","20781"
"28992","20781"
"28988","20781"
"28987","20781"
"28985","20781"
"28984","20781"
"28983","20781"
"28976","20781"
"28974","20781"
"28973","20781"
"28968","20781"
"28966","20781"
"28965","20781"
"28961","20781"
"28954","20781"
"28952","20781"
"28951","20781"
"28949","20781"
"28947","20781"
"28946","20781"
"28945","20781"
"28943","20781"
"28941","20781"
"28940","20781"
"28939","20781"
"28937","20781"
"28935","20781"
"28933","20781"
"28932","20781"
"28929","20781"
"28927","20781"
"28926","20781"
"28914","20781"
"28909","20781"
"28906","20781"
"28900","20781"
"28898","20781"
"28895","20781"
"28890","20781"
"28888","20781"
"28887","20781"
"28886","20781"
"28884","20781"
"28883","20781"
"28882","20781"
"28879","20781"
"28878","20781"
"28874","20781"
"28871","20781"
"28869","20781"
"28866","20781"
"28863","20781"
"28857","20781"
"28850","20781"
"28843","20781"
"28842","20781"
"28840","20781"
"28833","20781"
"28831","20781"
"28830","20781"
"28829","20781"
"28819","20781"
"28818","20781"
"28817","20781"
"28814","20781"
"28812","20781"
"28803","20781"
"28802","20781"
"28798","20781"
"28797","20781"
"28789","20781"
"28785","20781"
"28778","20781"
"28777","20781"
"28773","20781"
"28772","20781"
"28770","20781"
"28769","20781"
"28768","20781"
"28755","20781"
"28754","20781"
"28750","20781"
"28748","20781"
"28746","20781"
"28742","20781"
"28738","20781"
"28732","20781"
"28730","20781"
"28728","20781"
"28727","20781"
"28726","20781"
"28725","20781"
"28722","20781"
"28721","20781"
"28720","20781"
"28718","20781"
"28714","20781"
"28713","20781"
"28707","20781"
"28705","20781"
"28704","20781"
"28703","20781"
"28697","20781"
"28693","20781"
"28682","20781"
"28680","20781"
"28679","20781"
"28678","20781"
"28677","20781"
"28674","20781"
"28673","20781"
"28672","20781"
"28670","20781"
"28669","20781"
"28667","20781"
"28664","20781"
"28663","20781"
"28661","20781"
"28655","20781"
"28654","20781"
"28653","20781"
"28652","20781"
"28651","20781"
"28648","20781"
"28645","20781"
"28640","20781"
"28638","20781"
"28635","20781"
"28634","20781"
"28633","20781"
"28628","20781"
"28626","20781"
"28625","20781"
"28622","20781"
"28617","20781"
"28610","20781"
"28608","20781"
"28607","20781"
"28604","20781"
"28603","20781"
"28602","20781"
"28597","20781"
"28595","20781"
"28594","20781"
"28586","20781"
"28583","20781"
"28579","20781"
"28578","20781"
"28577","20781"
"28576","20781"
"28575","20781"
"28574","20781"
"28573","20781"
"28570","20781"
"28561","20781"
"28557","20781"
"28553","20781"
"28552","20781"
"28542","20781"
"28540","20781"
"28538","20781"
"28537","20781"
"28532","20781"
"28526","20781"
"28525","20781"
"28523","20781"
"28518","20781"
"28515","20781"
"28513","20781"
"28512","20781"
"28510","20781"
"28509","20781"
"28508","20781"
"28503","20781"
"28494","20781"
"28493","20781"
"28492","20781"
"28486","20781"
"28485","20781"
"28484","20781"
"28483","20781"
"28481","20781"
"28479","20781"
"28474","20781"
"28468","20781"
"28466","20781"
"28465","20781"
"28464","20781"
"28463","20781"
"28462","20781"
"28459","20781"
"28453","20781"
"28452","20781"
"28444","20781"
"28442","20781"
"28441","20781"
"28440","20781"
"28439","20781"
"28437","20781"
"28427","20781"
"28426","20781"
"28425","20781"
"28424","20781"
"28421","20781"
"28420","20781"
"28416","20781"
"28415","20781"
"28412","20781"
"28407","20781"
"28405","20781"
"28403","20781"
"28402","20781"
"28396","20781"
"28395","20781"
"28392","20781"
"28390","20781"
"28385","20781"
"28383","20781"
"28377","20781"
"28376","20781"
"28374","20781"
"28369","20781"
"28368","20781"
"28365","20781"
"28363","20781"
"28362","20781"
"28360","20781"
"28359","20781"
"28357","20781"
"28356","20781"
"28355","20781"
"28352","20781"
"28348","20781"
"28344","20781"
"28341","20781"
"28338","20781"
"28337","20781"
"28336","20781"
"28333","20781"
"28330","20781"
"28327","20781"
"28325","20781"
"28320","20781"
"28314","20781"
"28313","20781"
"28312","20781"
"28309","20781"
"28305","20781"
"28301","20781"
"28300","20781"
"28299","20781"
"28298","20781"
"28297","20781"
"28296","20781"
"28295","20781"
"28280","20781"
"28274","20781"
"28258","20781"
"28255","20781"
"28253","20781"
"28234","20781"
"28233","20781"
"28229","20781"
"28228","20781"
"28227","20781"
"28221","20781"
"28219","20781"
"28217","20781"
"28216","20781"
"28213","20781"
"28212","20781"
"28210","20781"
"28209","20781"
"28206","20781"
"28205","20781"
"28203","20781"
"28202","20781"
"28200","20781"
"28196","20781"
"28194","20781"
"28193","20781"
"28192","20781"
"28191","20781"
"28188","20781"
"28187","20781"
"28186","20781"
"28181","20781"
"28180","20781"
"28179","20781"
"28171","20781"
"28161","20781"
"28160","20781"
"28159","20781"
"28158","20781"
"28157","20781"
"28156","20781"
"28155","20781"
"28152","20781"
"28150","20781"
"28148","20781"
"28144","20781"
"28143","20781"
"28141","20781"
"28139","20781"
"28136","20781"
"28135","20781"
"28134","20781"
"28133","20781"
"28126","20781"
"28124","20781"
"28122","20781"
"28118","20781"
"28117","20781"
"28109","20781"
"28108","20781"
"28106","20781"
"28097","20781"
"28094","20781"
"28093","20781"
"28089","20781"
"28087","20781"
"28086","20781"
"28085","20781"
"28083","20781"
"28081","20781"
"28074","20781"
"28073","20781"
"28069","20781"
"28066","20781"
"28065","20781"
"28060","20781"
"28048","20781"
"28047","20781"
"28046","20781"
"28043","20781"
"28042","20781"
"28041","20781"
"28037","20781"
"28036","20781"
"28031","20781"
"28030","20781"
"28025","20781"
"28023","20781"
"28022","20781"
"28021","20781"
"28017","20781"
"28015","20781"
"28013","20781"
"28010","20781"
"28009","20781"
"28008","20781"
"28007","20781"
"28001","20781"
"27998","20781"
"27997","20781"
"27995","20781"
"27993","20781"
"27990","20781"
"27986","20781"
"27983","20781"
"27979","20781"
"27971","20781"
"27968","20781"
"27967","20781"
"27966","20781"
"27964","20781"
"27960","20781"
"27956","20781"
"27955","20781"
"27954","20781"
"27950","20781"
"27949","20781"
"27944","20781"
"27943","20781"
"27941","20781"
"27940","20781"
"27937","20781"
"27935","20781"
"27933","20781"
"27932","20781"
"27923","20781"
"27920","20781"
"27917","20781"
"27910","20781"
"27907","20781"
"27906","20781"
"27904","20781"
"27903","20781"
"27900","20781"
"27899","20781"
"27898","20781"
"27895","20781"
"27892","20781"
"27891","20781"
"27879","20781"
"27872","20781"
"27871","20781"
"27870","20781"
"27869","20781"
"27865","20781"
"27864","20781"
"27862","20781"
"27859","20781"
"27858","20781"
"27855","20781"
"27852","20781"
"27851","20781"
"27848","20781"
"27846","20781"
"27845","20781"
"27842","20781"
"27841","20781"
"27839","20781"
"27832","20781"
"27831","20781"
"27828","20781"
"27827","20781"
"27825","20781"
"27823","20781"
"27822","20781"
"27816","20781"
"27814","20781"
"27813","20781"
"27807","20781"
"27805","20781"
"27804","20781"
"27802","20781"
"27801","20781"
"27799","20781"
"27797","20781"
"27795","20781"
"27794","20781"
"27791","20781"
"27783","20781"
"27777","20781"
"27774","20781"
"27764","20781"
"27759","20781"
"27758","20781"
"27752","20781"
"27749","20781"
"27748","20781"
"27747","20781"
"27746","20781"
"27744","20781"
"27742","20781"
"27741","20781"
"27739","20781"
"27735","20781"
"27734","20781"
"27732","20781"
"27731","20781"
"27729","20781"
"27728","20781"
"27726","20781"
"27719","20781"
"27717","20781"
"27711","20781"
"27708","20781"
"27706","20781"
"27700","20781"
"27696","20781"
"27695","20781"
"27693","20781"
"27691","20781"
"27690","20781"
"27688","20781"
"27686","20781"
"27681","20781"
"27667","20781"
"27663","20781"
"27661","20781"
"27660","20781"
"27658","20781"
"27655","20781"
"27653","20781"
"27651","20781"
"27648","20781"
"27639","20781"
"27633","20781"
"27630","20781"
"27623","20781"
"27621","20781"
"27620","20781"
"27615","20781"
"27614","20781"
"27604","20781"
"27603","20781"
"27598","20781"
"27596","20781"
"27594","20781"
"27589","20781"
"27580","20781"
"27578","20781"
"27576","20781"
"27562","20781"
"27559","20781"
"27555","20781"
"27549","20781"
"27539","20781"
"27536","20781"
"27535","20781"
"27531","20781"
"27526","20781"
"27520","20781"
"27519","20781"
"27513","20781"
"27512","20781"
"27511","20781"
"27510","20781"
"27505","20781"
"27502","20781"
"27501","20781"
"27500","20781"
"27498","20781"
"27497","20781"
"27496","20781"
"27494","20781"
"27490","20781"
"27487","20781"
"27486","20781"
"27480","20781"
"27475","20781"
"27472","20781"
"27471","20781"
"27465","20781"
"27453","20781"
"27449","20781"
"27443","20781"
"27440","20781"
"27438","20781"
"27437","20781"
"27436","20781"
"27435","20781"
"27432","20781"
"27430","20781"
"27429","20781"
"27426","20781"
"27422","20781"
"27419","20781"
"27412","20781"
"27408","20781"
"27407","20781"
"27402","20781"
"27391","20781"
"27389","20781"
"27388","20781"
"27383","20781"
"27382","20781"
"27377","20781"
"27371","20781"
"27368","20781"
"27362","20781"
"27354","20781"
"27352","20781"
"27351","20781"
"27348","20781"
"27345","20781"
"27340","20781"
"27339","20781"
"27337","20781"
"27335","20781"
"27333","20781"
"27330","20781"
"27329","20781"
"27328","20781"
"27325","20781"
"27323","20781"
"27321","20781"
"27320","20781"
"27319","20781"
"27318","20781"
"27315","20781"
"27314","20781"
"27311","20781"
"27310","20781"
"27307","20781"
"27305","20781"
"27302","20781"
"27301","20781"
"27297","20781"
"27296","20781"
"27295","20781"
"27289","20781"
"27288","20781"
"27287","20781"
"27283","20781"
"27279","20781"
"27277","20781"
"27275","20781"
"27273","20781"
"27271","20781"
"27269","20781"
"27268","20781"
"27267","20781"
"27266","20781"
"27263","20781"
"27256","20781"
"27255","20781"
"27254","20781"
"27250","20781"
"27248","20781"
"27246","20781"
"27243","20781"
"27242","20781"
"27241","20781"
"27239","20781"
"27237","20781"
"27235","20781"
"27233","20781"
"27229","20781"
"27227","20781"
"27224","20781"
"27220","20781"
"27218","20781"
"27217","20781"
"27215","20781"
"27213","20781"
"27212","20781"
"27206","20781"
"27205","20781"
"27200","20781"
"27197","20781"
"27195","20781"
"27190","20781"
"27189","20781"
"27184","20781"
"27183","20781"
"27178","20781"
"27175","20781"
"27171","20781"
"27170","20781"
"27165","20781"
"27159","20781"
"27158","20781"
"27151","20781"
"27150","20781"
"27148","20781"
"27146","20781"
"27142","20781"
"27139","20781"
"27136","20781"
"27135","20781"
"27133","20781"
"27130","20781"
"27125","20781"
"27123","20781"
"27122","20781"
"27120","20781"
"27119","20781"
"27114","20781"
"27113","20781"
"27112","20781"
"27110","20781"
"27107","20781"
"27106","20781"
"27105","20781"
"27103","20781"
"27101","20781"
"27097","20781"
"27095","20781"
"27094","20781"
"27093","20781"
"27086","20781"
"27077","20781"
"27075","20781"
"27074","20781"
"27072","20781"
"27071","20781"
"27069","20781"
"27062","20781"
"27061","20781"
"27057","20781"
"27055","20781"
"27053","20781"
"27051","20781"
"27048","20781"
"27040","20781"
"27038","20781"
"27034","20781"
"27033","20781"
"27031","20781"
"27030","20781"
"27027","20781"
"27026","20781"
"27025","20781"
"27024","20781"
"27021","20781"
"27019","20781"
"27018","20781"
"27016","20781"
"27007","20781"
"27004","20781"
"27002","20781"
"27001","20781"
"26994","20781"
"26993","20781"
"26992","20781"
"26988","20781"
"26987","20781"
"26985","20781"
"26982","20781"
"26978","20781"
"26976","20781"
"26970","20781"
"26966","20781"
"26964","20781"
"26963","20781"
"26961","20781"
"26958","20781"
"26957","20781"
"26955","20781"
"26950","20781"
"26945","20781"
"26941","20781"
"26940","20781"
"26938","20781"
"26931","20781"
"26930","20781"
"26927","20781"
"26918","20781"
"26916","20781"
"26915","20781"
"26911","20781"
"26906","20781"
"26904","20781"
"26903","20781"
"26900","20781"
"26896","20781"
"26895","20781"
"26894","20781"
"26893","20781"
"26892","20781"
"26889","20781"
"26884","20781"
"26880","20781"
"26879","20781"
"26876","20781"
"26872","20781"
"26871","20781"
"26870","20781"
"26868","20781"
"26866","20781"
"26863","20781"
"26861","20781"
"26859","20781"
"26857","20781"
"26856","20781"
"26854","20781"
"26848","20781"
"26846","20781"
"26845","20781"
"26842","20781"
"26839","20781"
"26837","20781"
"26836","20781"
"26834","20781"
"26831","20781"
"26826","20781"
"26824","20781"
"26823","20781"
"26821","20781"
"26815","20781"
"26814","20781"
"26813","20781"
"26812","20781"
"26808","20781"
"26805","20781"
"26798","20781"
"26795","20781"
"26793","20781"
"26791","20781"
"26790","20781"
"26788","20781"
"26786","20781"
"26785","20781"
"26784","20781"
"26778","20781"
"26774","20781"
"26773","20781"
"26772","20781"
"26771","20781"
"26770","20781"
"26767","20781"
"26766","20781"
"26764","20781"
"26763","20781"
"26762","20781"
"26760","20781"
"26751","20781"
"26750","20781"
"26748","20781"
"26747","20781"
"26744","20781"
"26741","20781"
"26737","20781"
"26736","20781"
"26734","20781"
"26733","20781"
"26732","20781"
"26731","20781"
"26728","20781"
"26724","20781"
"26721","20781"
"26720","20781"
"26719","20781"
"26718","20781"
"26717","20781"
"26715","20781"
"26714","20781"
"26709","20781"
"26703","20781"
"26701","20781"
"26697","20781"
"26693","20781"
"26692","20781"
"26691","20781"
"26686","20781"
"26684","20781"
"26682","20781"
"26678","20781"
"26677","20781"
"26674","20781"
"26673","20781"
"26661","20781"
"26660","20781"
"26659","20781"
"26646","20781"
"26643","20781"
"26640","20781"
"26637","20781"
"26633","20781"
"26632","20781"
"26631","20781"
"26630","20781"
"26628","20781"
"26623","20781"
"26622","20781"
"26620","20781"
"26619","20781"
"26618","20781"
"26617","20781"
"26615","20781"
"26610","20781"
"26602","20781"
"26600","20781"
"26599","20781"
"26598","20781"
"26596","20781"
"26594","20781"
"26593","20781"
"26592","20781"
"26591","20781"
"26584","20781"
"26582","20781"
"26581","20781"
"26580","20781"
"26577","20781"
"26576","20781"
"26572","20781"
"26565","20781"
"26564","20781"
"26563","20781"
"26562","20781"
"26561","20781"
"26560","20781"
"26553","20781"
"26552","20781"
"26550","20781"
"26549","20781"
"26548","20781"
"26547","20781"
"26538","20781"
"26536","20781"
"26535","20781"
"26534","20781"
"26527","20781"
"26526","20781"
"26524","20781"
"26522","20781"
"26520","20781"
"26512","20781"
"26511","20781"
"26509","20781"
"26507","20781"
"26504","20781"
"26500","20781"
"26496","20781"
"26491","20781"
"26486","20781"
"26482","20781"
"26477","20781"
"26470","20781"
"26469","20781"
"26465","20781"
"26462","20781"
"26456","20781"
"26455","20781"
"26451","20781"
"26445","20781"
"26444","20781"
"26443","20781"
"26440","20781"
"26439","20781"
"26435","20781"
"26431","20781"
"26429","20781"
"26426","20781"
"26424","20781"
"26421","20781"
"26418","20781"
"26417","20781"
"26416","20781"
"26415","20781"
"26413","20781"
"26408","20781"
"26401","20781"
"26397","20781"
"26396","20781"
"26391","20781"
"26389","20781"
"26388","20781"
"26387","20781"
"26378","20781"
"26374","20781"
"26373","20781"
"26366","20781"
"26365","20781"
"26362","20781"
"26361","20781"
"26359","20781"
"26357","20781"
"26355","20781"
"26349","20781"
"26348","20781"
"26347","20781"
"26343","20781"
"26342","20781"
"26340","20781"
"26339","20781"
"26336","20781"
"26335","20781"
"26329","20781"
"26327","20781"
"26325","20781"
"26322","20781"
"26317","20781"
"26315","20781"
"26314","20781"
"26309","20781"
"26304","20781"
"26301","20781"
"26300","20781"
"26299","20781"
"26291","20781"
"26290","20781"
"26287","20781"
"26285","20781"
"26283","20781"
"26282","20781"
"26281","20781"
"26280","20781"
"26278","20781"
"26277","20781"
"26272","20781"
"26271","20781"
"26269","20781"
"26267","20781"
"26265","20781"
"26260","20781"
"26257","20781"
"26254","20781"
"26253","20781"
"26250","20781"
"26247","20781"
"26243","20781"
"26236","20781"
"26235","20781"
"26231","20781"
"26224","20781"
"26220","20781"
"26215","20781"
"26207","20781"
"26205","20781"
"26200","20781"
"26185","20781"
"26184","20781"
"26182","20781"
"26179","20781"
"26175","20781"
"26171","20781"
"26166","20781"
"26165","20781"
"26164","20781"
"26160","20781"
"26159","20781"
"26158","20781"
"26157","20781"
"26155","20781"
"26152","20781"
"26150","20781"
"26149","20781"
"26137","20781"
"26135","20781"
"26132","20781"
"26130","20781"
"26128","20781"
"26126","20781"
"26122","20781"
"26121","20781"
"26116","20781"
"26113","20781"
"26109","20781"
"26106","20781"
"26105","20781"
"26104","20781"
"26102","20781"
"26100","20781"
"26097","20781"
"26095","20781"
"26093","20781"
"26092","20781"
"26082","20781"
"26075","20781"
"26074","20781"
"26071","20781"
"26070","20781"
"26069","20781"
"26068","20781"
"26064","20781"
"26063","20781"
"26062","20781"
"26060","20781"
"26056","20781"
"26054","20781"
"26052","20781"
"26051","20781"
"26050","20781"
"26049","20781"
"26043","20781"
"26041","20781"
"26040","20781"
"26038","20781"
"26036","20781"
"26035","20781"
"26034","20781"
"26032","20781"
"26031","20781"
"26030","20781"
"26026","20781"
"26025","20781"
"26024","20781"
"26021","20781"
"26019","20781"
"26017","20781"
"26014","20781"
"26013","20781"
"26010","20781"
"26009","20781"
"26007","20781"
"25999","20781"
"25995","20781"
"25994","20781"
"25993","20781"
"25991","20781"
"25990","20781"
"25982","20781"
"25979","20781"
"25978","20781"
"25975","20781"
"25973","20781"
"25971","20781"
"25970","20781"
"25968","20781"
"25966","20781"
"25965","20781"
"25961","20781"
"25960","20781"
"25958","20781"
"25953","20781"
"25951","20781"
"25947","20781"
"25946","20781"
"25944","20781"
"25943","20781"
"25942","20781"
"25941","20781"
"25940","20781"
"25939","20781"
"25938","20781"
"25937","20781"
"25932","20781"
"25930","20781"
"25927","20781"
"25926","20781"
"25923","20781"
"25920","20781"
"25917","20781"
"25916","20781"
"25915","20781"
"25910","20781"
"25904","20781"
"25894","20781"
"25893","20781"
"25891","20781"
"25888","20781"
"25887","20781"
"25886","20781"
"25885","20781"
"25881","20781"
"25877","20781"
"25876","20781"
"25873","20781"
"25868","20781"
"25867","20781"
"25865","20781"
"25864","20781"
"25862","20781"
"25856","20781"
"25855","20781"
"25854","20781"
"25853","20781"
"25848","20781"
"25843","20781"
"25837","20781"
"25836","20781"
"25835","20781"
"25834","20781"
"25832","20781"
"25831","20781"
"25826","20781"
"25825","20781"
"25823","20781"
"25820","20781"
"25818","20781"
"25814","20781"
"25812","20781"
"25810","20781"
"25809","20781"
"25805","20781"
"25804","20781"
"25803","20781"
"25802","20781"
"25797","20781"
"25793","20781"
"25791","20781"
"25790","20781"
"25789","20781"
"25788","20781"
"25786","20781"
"25785","20781"
"25784","20781"
"25783","20781"
"25778","20781"
"25777","20781"
"25776","20781"
"25775","20781"
"25774","20781"
"25773","20781"
"25772","20781"
"25771","20781"
"25766","20781"
"25765","20781"
"25763","20781"
"25761","20781"
"25759","20781"
"25756","20781"
"25755","20781"
"25753","20781"
"25750","20781"
"25748","20781"
"25744","20781"
"25741","20781"
"25740","20781"
"25738","20781"
"25736","20781"
"25735","20781"
"25730","20781"
"25727","20781"
"25722","20781"
"25720","20781"
"25719","20781"
"25718","20781"
"25716","20781"
"25714","20781"
"25713","20781"
"25710","20781"
"25709","20781"
"25708","20781"
"25706","20781"
"25705","20781"
"25704","20781"
"25701","20781"
"25698","20781"
"25695","20781"
"25693","20781"
"25691","20781"
"25690","20781"
"25689","20781"
"25688","20781"
"25687","20781"
"25684","20781"
"25683","20781"
"25682","20781"
"25679","20781"
"25677","20781"
"25675","20781"
"25672","20781"
"25669","20781"
"25667","20781"
"25666","20781"
"25665","20781"
"25661","20781"
"25659","20781"
"25649","20781"
"25648","20781"
"25646","20781"
"25642","20781"
"25641","20781"
"25640","20781"
"25639","20781"
"25638","20781"
"25629","20781"
"25625","20781"
"25623","20781"
"25621","20781"
"25619","20781"
"25616","20781"
"25615","20781"
"25609","20781"
"25605","20781"
"25603","20781"
"25595","20781"
"25592","20781"
"25590","20781"
"25589","20781"
"25588","20781"
"25587","20781"
"25584","20781"
"25583","20781"
"25582","20781"
"25580","20781"
"25574","20781"
"25571","20781"
"25570","20781"
"25568","20781"
"25557","20781"
"25553","20781"
"25551","20781"
"25547","20781"
"25546","20781"
"25543","20781"
"25536","20781"
"25524","20781"
"25519","20781"
"25515","20781"
"25511","20781"
"25509","20781"
"25504","20781"
"25503","20781"
"25501","20781"
"25499","20781"
"25497","20781"
"25493","20781"
"25486","20781"
"25483","20781"
"25480","20781"
"25472","20781"
"25469","20781"
"25466","20781"
"25464","20781"
"25462","20781"
"25459","20781"
"25456","20781"
"25452","20781"
"25449","20781"
"25448","20781"
"25447","20781"
"25444","20781"
"25443","20781"
"25440","20781"
"25436","20781"
"25433","20781"
"25432","20781"
"25429","20781"
"25423","20781"
"25422","20781"
"25421","20781"
"25420","20781"
"25418","20781"
"25417","20781"
"25413","20781"
"25410","20781"
"25403","20781"
"25400","20781"
"25398","20781"
"25397","20781"
"25395","20781"
"25393","20781"
"25388","20781"
"25387","20781"
"25385","20781"
"25382","20781"
"25380","20781"
"25379","20781"
"25375","20781"
"25374","20781"
"25372","20781"
"25371","20781"
"25370","20781"
"25367","20781"
"25361","20781"
"25360","20781"
"25357","20781"
"25356","20781"
"25355","20781"
"25353","20781"
"25348","20781"
"25347","20781"
"25344","20781"
"25343","20781"
"25342","20781"
"25340","20781"
"25339","20781"
"25337","20781"
"25336","20781"
"25335","20781"
"25330","20781"
"25328","20781"
"25327","20781"
"25326","20781"
"25324","20781"
"25323","20781"
"25322","20781"
"25321","20781"
"25320","20781"
"25319","20781"
"25318","20781"
"25316","20781"
"25312","20781"
"25311","20781"
"25310","20781"
"25309","20781"
"25308","20781"
"25306","20781"
"25300","20781"
"25299","20781"
"25298","20781"
"25296","20781"
"25294","20781"
"25293","20781"
"25291","20781"
