"user_id","movie_id","rate"
"168","28355","3.5"
"168","28079","3.5"
"168","28068","5"
"168","28060","4.5"
"168","27956","3"
"168","27881","5"
"168","27873","4.5"
"168","27872","3"
"168","27866","4"
"168","27742","2.5"
"168","27737","3"
"168","27729","5"
"168","20796","4"
"168","20861","1.5"
"168","21091","3.5"
"168","21104","2"
"168","21346","3.5"
"168","21372","5"
"168","21595","5"
"168","21649","3.5"
"168","21720","3.5"
"168","21837","3"
"168","22000","4"
"168","22081","3.5"
"168","22837","4"
"168","23128","1"
"168","23211","3.5"
"168","23214","4"
"168","23360","5"
"168","23361","4"
"168","23533","4.5"
"168","23726","3"
"168","23879","3.5"
"168","24329","3.5"
"168","24525","2.5"
"168","24527","5"
"168","24753","4"
"168","24800","2"
"168","25004","5"
"168","25493","5"
"168","25500","3.5"
"168","25555","5"
"168","25591","5"
"168","25594","3.5"
"168","25690","4.5"
"168","25919","5"
"168","26192","3.5"
"168","26251","4"
"168","26294","5"
"168","26328","4.5"
"168","26573","5"
"168","26602","4.5"
"168","26603","5"
"168","26709","5"
"168","26741","4.5"
"168","26945","1"
"168","27153","3.5"
"168","27155","4.5"
"168","27162","5"
"168","27173","5"
"168","27333","3.5"
"168","27630","5"
"169","26294","3"
"169","24429","3"
"169","24428","3"
"169","24244","2"
"169","23931","3"
"169","23871","1.5"
"169","23652","2.5"
"169","23495","2.5"
"169","23137","2.5"
"169","22932","3"
"169","22856","2"
"169","22795","3"
"169","22729","1.5"
"169","22585","4.5"
"169","22482","3"
"169","22337","2"
"169","22185","4"
"169","22114","3.5"
"169","22084","3"
"169","22081","1"
"169","22046","3"
"169","21909","2"
"169","21662","1"
"169","21463","2"
"169","21369","2.5"
"169","20828","2.5"
"170","23800","3"
"170","23750","3"
"170","23652","3"
"170","23631","5"
"170","23541","4"
"170","23509","4"
"170","23496","4"
"170","23486","3"
"170","23481","2"
"170","23477","4"
"170","23474","4"
"170","23470","4"
"170","23465","4"
"170","23459","2"
"170","23457","4"
"170","23456","3"
"170","23383","5"
"170","23381","3"
"170","23331","4"
"170","23182","5"
"170","23181","5"
"170","23137","4"
"170","23119","5"
"170","23086","4"
"170","23056","4"
"170","23014","4"
"170","22585","3"
"170","22537","3"
"170","22530","4"
"170","22522","5"
"170","22328","4"
"170","22316","4"
"170","22287","4"
"170","22017","5"
"170","22001","5"
"170","21982","3"
"170","21909","3"
"170","21905","5"
"170","21853","5"
"170","21605","5"
"170","21452","5"
"170","21408","5"
"170","21127","5"
"170","21042","5"
"170","20919","5"
"170","20918","5"
"170","20848","4"
"170","20812","5"
"171","21622","5"
"171","21496","5"
"171","21438","3"
"171","21436","3"
"171","21434","3"
"171","21432","4"
"171","21389","3"
"171","21372","4"
"171","21353","4"
"171","21316","3"
"171","21291","4"
"171","21212","3"
"171","21196","3"
"171","21188","3"
"171","21150","4"
"171","21129","4"
"171","21127","5"
"171","20968","4"
"171","20957","3"
"171","20915","5"
"171","20852","5"
"171","20834","3"
"171","20833","3"
"171","20813","4"
"172","22394","3"
"172","22381","4"
"172","22374","5"
"172","22367","3"
"172","22359","4"
"172","22347","5"
"172","22331","4"
"172","22302","3"
"172","22178","4"
"172","22014","4"
"172","21890","4"
"172","21864","4"
"172","21813","3"
"172","21811","3"
"172","21665","5"
"172","21642","4"
"172","21620","4"
"172","21619","4"
"172","21613","4"
"172","21595","4"
"172","21593","5"
"172","21584","3"
"172","21566","5"
"172","21561","4"
"172","21559","5"
"172","21536","3"
"172","21510","4"
"172","21488","3"
"172","21484","4"
"172","21448","5"
"172","21334","4"
"172","21089","5"
"172","20921","4"
"172","20915","3"
"172","20907","4"
"172","20863","4"
"172","20840","4"
"172","20833","4"
"172","20801","5"
"172","20796","4"
"173","26702","3"
"173","25648","3.5"
"173","24627","4"
"173","24482","3"
"173","23470","3.5"
"173","23087","2.5"
"173","22439","4"
"173","22194","4.5"
"173","22189","4.5"
"173","22060","0.5"
"173","21911","2"
"173","21405","4"
"173","21396","3"
"173","21202","3.5"
"173","21174","2.5"
"173","21070","1"
"173","21009","3.5"
"173","20993","2"
"173","20988","4"
"173","20983","1.5"
"173","20849","4.5"
"174","26567","4"
"174","26446","3"
"174","26343","1"
"174","26329","3"
"174","26328","4"
"174","26299","3"
"174","26294","5"
"174","26285","4"
"174","26239","4"
"174","26207","4"
"174","26206","4"
"174","26192","4"
"174","26189","5"
"174","26188","4"
"174","26110","2"
"174","26030","4"
"174","25992","4"
"174","25946","4"
"174","25933","5"
"174","25889","2"
"174","25863","4"
"174","25826","4"
"174","25690","4"
"174","25591","5"
"174","25555","4"
"174","25500","4"
"174","25449","4"
"174","25339","4"
"174","25189","4"
"174","25138","5"
"174","25126","4"
"174","25005","5"
"174","25004","4"
"174","24957","2"
"174","24943","4"
"174","24873","4"
"174","24787","4"
"174","24763","3"
"174","24755","3"
"174","24753","5"
"174","24732","3"
"174","24708","2"
"174","24675","2"
"174","24637","5"
"174","24577","4"
"174","24393","2"
"174","24298","3"
"174","24087","4"
"174","23918","4"
"174","23917","4"
"174","23879","4"
"174","23724","5"
"174","23721","2"
"174","23685","4"
"174","23677","3"
"174","23631","4"
"174","23569","4"
"174","23408","3"
"174","23360","5"
"174","23332","4"
"174","23214","2"
"174","23180","4"
"174","23108","4"
"174","23077","3"
"174","23030","4"
"174","22911","4"
"174","22899","4"
"174","22873","2"
"174","22870","4"
"174","22864","4"
"174","22863","4"
"174","22855","4"
"174","22837","4"
"174","22805","1"
"174","22785","4"
"174","20796","4"
"174","20848","4"
"174","20849","3"
"174","20877","4"
"174","20901","4"
"174","20915","4"
"174","21021","4"
"174","21089","5"
"174","21090","4"
"174","21091","5"
"174","21106","2"
"174","21127","5"
"174","21140","3"
"174","21196","4"
"174","21316","4"
"174","21434","3"
"174","21441","4"
"174","21484","3"
"174","21602","3"
"174","21729","4"
"174","21838","4"
"174","21848","4"
"174","21914","4"
"174","21999","5"
"174","22000","4"
"174","22001","4"
"174","22010","4"
"174","22014","5"
"174","22015","5"
"174","22048","4"
"174","22069","4"
"174","22076","3"
"174","22081","3"
"174","22106","4"
"174","22158","3"
"174","22235","4"
"174","22296","3"
"174","22303","3"
"174","22337","4"
"174","22344","4"
"174","22367","2"
"174","22381","4"
"174","22385","4"
"174","22456","4"
"174","22488","4"
"174","22503","5"
"174","22515","3"
"174","22569","4"
"174","22728","4"
"174","22735","4"
"175","26706","3"
"175","25539","3"
"175","24294","3.5"
"175","23038","3.5"
"175","21833","2"
"175","21628","4"
"175","29663","3.5"
"175","29517","3"
"175","29356","3"
"175","29318","3.5"
"175","29123","3"
"175","29069","1"
"175","29068","2.5"
"175","28933","3.5"
"175","28537","5"
"175","28265","3.5"
"175","28259","2"
"175","28045","4"
"175","27781","2.5"
"175","27524","3.5"
"175","27506","3.5"
"175","27493","3"
"175","27191","2"
"175","26474","4"
"175","25557","5"
"175","25513","2"
"175","24974","2.5"
"175","24939","3"
"175","21394","3"
"175","21116","2.5"
"175","21071","2.5"
"175","29903","3"
"175","29902","5"
"175","29845","4"
"175","29648","3"
"175","29545","2.5"
"175","29358","4"
"175","29275","2.5"
"175","29246","4"
"175","28899","2"
"175","28029","4"
"175","27465","3"
"175","27355","2.5"
"175","27208","3.5"
"175","26154","4"
"175","25298","4"
"175","24935","3"
"175","24830","3.5"
"175","24468","1.5"
"175","23399","4"
"175","23326","3"
"175","22086","1"
"175","21597","3"
"175","21502","2.5"
"175","21497","2.5"
"175","29522","1"
"175","29488","3"
"175","29346","3.5"
"175","29313","4"
"175","29267","3.5"
"175","28769","3.5"
"175","28691","4.5"
"175","28579","3"
"175","28483","2"
"175","28199","3"
"175","27475","2.5"
"175","27395","4"
"175","27220","3.5"
"175","27047","3"
"175","27027","3"
"175","26800","3"
"175","26725","2.5"
"175","26350","3.5"
"175","26215","3.5"
"175","25695","3"
"175","25381","2.5"
"175","24704","3.5"
"175","24156","3.5"
"175","23300","3"
"175","21724","5"
"175","21339","2"
"175","29881","3.5"
"175","29811","4"
"175","29629","4.5"
"175","29620","4"
"175","29524","4"
"175","29369","4"
"175","29170","3.5"
"175","29160","2"
"175","29126","3"
"175","29125","2"
"175","29090","3"
"175","28969","3.5"
"175","28936","4"
"175","28831","4"
"175","28828","3.5"
"175","28635","2"
"175","27953","3"
"175","27947","2.5"
"175","27602","3"
"175","27496","2"
"175","25820","2.5"
"175","25652","4"
"175","24495","3.5"
"175","24364","2"
"175","21845","2.5"
"175","21551","3.5"
"175","21057","3.5"
"175","29628","5"
"175","29569","4"
"175","29416","3.5"
"175","29409","2.5"
"175","28853","3"
"175","28834","4"
"175","28779","1"
"175","28775","3.5"
"175","28553","4"
"175","28514","3.5"
"175","28080","4"
"175","28078","1.5"
"175","28070","3"
"175","28068","3.5"
"175","28066","3.5"
"175","28058","0.5"
"175","27861","3.5"
"175","27737","3.5"
"175","27729","3.5"
"175","27415","3.5"
"175","27344","2.5"
"175","27331","3.5"
"175","27162","5"
"175","27157","4"
"175","27155","4.5"
"175","27118","4"
"175","27111","4.5"
"175","27049","1.5"
"175","26974","2.5"
"175","26939","3.5"
"175","26880","0.5"
"175","26847","2.5"
"175","26711","2"
"175","26709","4"
"175","26603","3.5"
"175","26595","3.5"
"175","26587","4"
"175","26538","1.5"
"175","26533","3"
"175","26351","4"
"175","26328","3"
"175","26318","4"
"175","26294","5"
"175","26251","3.5"
"175","26192","3"
"175","26119","3"
"175","26065","4"
"175","25972","3"
"175","25934","3.5"
"175","25889","4"
"175","25863","3"
"175","25761","3"
"175","25712","2"
"175","25663","0.5"
"175","25656","2.5"
"175","25591","4.5"
"175","25571","3.5"
"175","25555","4"
"175","25500","3"
"175","25443","0.5"
"175","25359","3.5"
"175","25339","1"
"175","25126","3.5"
"175","25125","1"
"175","25069","2"
"175","25052","2"
"175","25009","3"
"175","25005","4"
"175","25004","3.5"
"175","24957","3.5"
"175","24733","1"
"175","24732","4"
"175","24722","2"
"175","24675","0.5"
"175","24561","2.5"
"175","24517","0.5"
"175","24484","0.5"
"175","24135","3.5"
"175","24090","4"
"175","23813","1"
"175","23794","2"
"175","23761","4.5"
"175","23759","2"
"175","23750","3.5"
"175","23486","2.5"
"175","23476","1.5"
"175","23473","1.5"
"175","23471","1"
"175","23456","1"
"175","23445","2.5"
"175","23408","4"
"175","23396","1.5"
"175","23360","4.5"
"175","22899","3"
"175","22877","2"
"175","22867","2"
"175","22861","2"
"175","22860","3"
"175","20796","2"
"175","20797","3"
"175","20817","2"
"175","20834","2"
"175","20839","1"
"175","20849","3"
"175","21081","2"
"175","21089","4"
"175","21127","4"
"175","21169","2.5"
"175","21176","2"
"175","21196","3"
"175","21316","2.5"
"175","21392","3"
"175","21404","2.5"
"175","21434","3.5"
"175","21439","4"
"175","21441","4"
"175","21443","0.5"
"175","21485","2.5"
"175","21537","2.5"
"175","21602","3.5"
"175","21838","2"
"175","21847","4"
"175","21854","3"
"175","21999","4.5"
"175","22001","3"
"175","22014","5"
"175","22037","0.5"
"175","22052","3.5"
"175","22068","2"
"175","22106","3"
"175","22194","3"
"175","22195","1.5"
"175","22207","2"
"175","22302","3"
"175","22331","1.5"
"175","22337","4"
"175","22371","3.5"
"175","22381","2.5"
"175","22482","3"
"175","22515","2"
"175","22551","0.5"
"175","22667","3.5"
"175","22680","3"
"175","22682","1"
"175","22713","2.5"
"175","22793","2"
"175","22830","1.5"
"175","22856","2"
"176","24741","4"
"176","23095","3"
"176","23073","4"
"176","23060","5"
"176","22959","5"
"176","22940","4"
"176","22937","5"
"176","22932","5"
"176","22929","4"
"176","22920","5"
"176","22911","4"
"176","22897","3"
"176","22892","5"
"176","22889","3"
"176","22875","4"
"176","22874","3"
"176","22830","3"
"176","22829","3"
"176","22822","4"
"176","22805","4"
"176","22803","5"
"176","22796","5"
"176","22790","3"
"176","22787","4"
"176","22786","4"
"176","22781","4"
"176","22773","5"
"176","22735","5"
"176","22682","4"
"176","22679","4"
"176","22676","3"
"176","22669","5"
"176","22640","3"
"176","22636","5"
"176","22626","4"
"176","22602","5"
"176","22585","4"
"176","22574","5"
"176","22569","4"
"176","22567","2"
"176","22560","4"
"176","22544","4"
"176","22541","4"
"176","22540","2"
"176","22538","3"
"176","22530","4"
"176","22516","5"
"176","22510","5"
"176","22491","3"
"176","22487","2"
"176","22486","3"
"176","22478","5"
"176","22465","5"
"176","22462","5"
"176","22456","5"
"176","22450","3"
"176","22447","5"
"176","22446","5"
"176","22429","5"
"176","22425","4"
"176","22423","5"
"176","22422","4"
"176","22421","4"
"176","22415","5"
"176","22412","4"
"176","22408","2"
"176","22403","5"
"176","22402","4"
"176","22394","3"
"176","22392","1"
"176","22385","5"
"176","22381","4"
"176","22379","4"
"176","22359","5"
"176","22350","4"
"176","22337","5"
"176","22332","3"
"176","22329","4"
"176","22314","1"
"176","22304","2"
"176","22296","5"
"176","22280","1"
"176","22259","4"
"176","22245","3"
"176","22240","3"
"176","22225","5"
"176","22213","4"
"176","22207","4"
"176","22189","5"
"176","22187","4"
"176","22186","5"
"176","22185","3"
"176","22183","5"
"176","22180","5"
"176","22167","4"
"176","22153","3"
"176","22130","3"
"176","22123","3"
"176","22119","5"
"176","22089","5"
"176","22087","5"
"176","22081","5"
"176","22068","5"
"176","22046","5"
"176","22041","5"
"176","22020","5"
"176","22014","5"
"176","22004","5"
"176","22003","5"
"176","22000","5"
"176","21999","5"
"176","21953","5"
"176","21946","5"
"176","21938","3"
"176","21934","5"
"176","21914","5"
"176","21908","5"
"176","21905","5"
"176","21895","5"
"176","21871","3"
"176","21864","4"
"176","21856","3"
"176","21847","4"
"176","21813","3"
"176","21693","3"
"176","21687","3"
"176","21684","2"
"176","21671","4"
"176","21662","3"
"176","21650","3"
"176","21642","4"
"176","21611","4"
"176","21608","4"
"176","21606","4"
"176","21595","5"
"176","21570","3"
"176","21563","4"
"176","21561","4"
"176","21559","4"
"176","21521","4"
"176","21495","5"
"176","21471","5"
"176","21456","3"
"176","21455","5"
"176","21452","5"
"176","21446","4"
"176","21439","5"
"176","21435","4"
"176","21434","4"
"176","21433","4"
"176","21400","1"
"176","21399","3"
"176","21392","5"
"176","21390","3"
"176","21363","2"
"176","21356","4"
"176","21347","3"
"176","21338","5"
"176","21334","3"
"176","21318","4"
"176","21317","4"
"176","21316","5"
"176","21311","5"
"176","21291","5"
"176","21288","4"
"176","21274","3"
"176","21266","4"
"176","21258","3"
"176","21255","5"
"176","21254","5"
"176","21240","2"
"176","21239","2"
"176","21217","3"
"176","21212","4"
"176","20796","5"
"176","20797","5"
"176","20801","5"
"176","20805","4"
"176","20815","4"
"176","20820","4"
"176","20821","3"
"176","20833","4"
"176","20848","5"
"176","20852","5"
"176","20869","1"
"176","20873","4"
"176","20881","2"
"176","20897","4"
"176","20901","4"
"176","20915","3"
"176","20919","4"
"176","20968","5"
"176","20979","2"
"176","20980","4"
"176","20983","4"
"176","20984","4"
"176","20985","5"
"176","20991","4"
"176","20993","4"
"176","20995","3"
"176","21008","4"
"176","21019","3"
"176","21020","5"
"176","21022","4"
"176","21042","5"
"176","21044","3"
"176","21048","4"
"176","21062","3"
"176","21085","3"
"176","21087","2"
"176","21119","3"
"176","21123","4"
"176","21124","5"
"176","21147","4"
"176","21151","4"
"176","21159","3"
"176","21161","4"
"176","21164","4"
"176","21170","4"
"176","21181","4"
"176","21182","4"
"176","21185","4"
"176","21188","5"
"176","21210","4"
"177","29383","3.5"
"177","29375","4.5"
"177","27777","3.5"
"177","27654","2.5"
"177","21628","3.5"
"177","29828","2"
"177","28943","4"
"177","28324","3"
"177","29845","1.5"
"177","29145","3"
"177","29003","2"
"177","28940","2"
"177","28204","4"
"177","28029","2.5"
"177","24671","5"
"177","22525","3.5"
"177","29322","2.5"
"177","28985","4"
"177","28929","3.5"
"177","28876","3.5"
"177","27220","3"
"177","26541","3"
"177","25865","4.5"
"177","24028","3"
"177","23300","3"
"177","29720","5"
"177","29620","4"
"177","29289","3"
"177","29128","3"
"177","28831","4"
"177","22438","3.5"
"177","29413","4"
"177","29385","3"
"177","28810","2.5"
"177","28064","3.5"
"177","28001","3"
"177","27339","3"
"177","27312","3"
"177","27167","4"
"177","27049","2.5"
"177","27008","3.5"
"177","26101","2"
"177","26030","2.5"
"177","25580","5"
"177","25488","2.5"
"177","24965","2.5"
"177","24770","2.5"
"177","24676","3.5"
"177","24395","4"
"177","24360","3.5"
"177","24313","3"
"177","24285","2.5"
"177","24203","3"
"177","24135","1.5"
"177","24024","3"
"177","23965","3"
"177","23926","3.5"
"177","23846","2.5"
"177","23820","3.5"
"177","23811","4"
"177","23794","4"
"177","23759","5"
"177","23724","4.5"
"177","23631","4"
"177","23583","1.5"
"177","23486","3"
"177","23360","3"
"177","23112","4"
"177","23056","3"
"177","22877","3.5"
"177","22856","4"
"177","22805","4"
"177","22773","3.5"
"177","22735","5"
"177","22721","4"
"177","22632","2.5"
"177","22503","3.5"
"177","22482","4"
"177","22381","4"
"177","22202","3.5"
"177","20796","4"
"177","20918","3.5"
"177","20919","4.5"
"177","21089","5"
"177","21124","3.5"
"177","21127","5"
"177","21150","5"
"177","21188","3"
"177","21196","4"
"177","21404","3.5"
"177","21408","3"
"177","21439","4"
"177","21441","3.5"
"177","21452","4"
"177","21571","3"
"177","21593","4.5"
"177","21669","4"
"177","21700","3"
"177","21729","3"
"177","21730","4.5"
"177","21765","2.5"
"177","21847","3"
"177","21855","3"
"177","21890","4"
"177","21895","4"
"177","21914","2.5"
"177","21928","4"
"177","21997","3"
"177","21999","5"
"177","22000","3.5"
"177","22001","5"
"177","22011","4"
"177","22014","5"
"177","22017","3"
"177","22026","5"
"177","22027","4.5"
"177","22034","5"
"177","22052","3.5"
"177","22053","3.5"
"177","22067","3"
"177","22068","5"
"177","22071","5"
"177","22076","4"
"177","22077","3.5"
"177","22080","2"
"177","22091","4"
"177","22096","4"
"177","22102","4.5"
"177","22117","2.5"
"177","22158","3.5"
"178","28265","2"
"178","25557","5"
"178","25135","4"
"178","29845","5"
"178","29604","4"
"178","29545","4"
"178","29131","5"
"178","24935","4"
"178","22989","3.5"
"178","29758","5"
"178","27220","3.5"
"178","26429","5"
"178","24704","5"
"178","20932","2"
"178","29369","3.5"
"178","29289","4.5"
"178","29126","5"
"178","22211","4"
"178","28070","4"
"178","27881","2.5"
"178","27873","0.5"
"178","27870","3.5"
"178","27737","5"
"178","27339","4.5"
"178","27293","3.5"
"178","26709","5"
"178","26602","4"
"178","26192","5"
"178","25500","5"
"178","25126","3.5"
"178","25004","2.5"
"178","24957","3"
"178","24943","4"
"178","24614","3"
"178","22482","3"
"178","22081","3"
"178","22000","5"
"178","20796","5"
"179","23750","4"
"179","23486","4"
"179","23481","1"
"179","23471","2"
"179","23470","2"
"179","23369","4"
"179","23331","3"
"179","23294","2"
"179","23281","4"
"179","23266","3"
"179","22933","3"
"179","22788","3"
"179","22076","5"
"179","22046","4"
"179","22031","4"
"179","22000","4"
"179","21997","4"
"179","21934","4"
"179","21890","5"
"179","21528","3"
"179","21435","4"
"179","21372","4"
"179","21042","3"
"179","20822","4"
"180","27804","4"
"180","27331","5"
"180","27162","5"
"180","26939","5"
"180","25934","4"
"180","25919","4.5"
"180","24747","5"
"180","24485","4"
"180","23811","4"
"180","23471","4"
"180","23419","4"
"180","23135","4"
"180","23112","5"
"180","23087","5"
"180","22777","3.5"
"180","22522","4"
"180","22429","3.5"
"180","22402","4"
"180","22359","3"
"180","22213","4.5"
"180","22017","5"
"180","21905","5"
"180","21559","4"
"180","21408","5"
"180","21266","3.5"
"180","21218","5"
"180","21127","5"
"181","21899","3"
"181","21890","2"
"181","21865","5"
"181","21860","5"
"181","21797","5"
"181","21665","4"
"181","21649","4"
"181","21646","3"
"181","21640","5"
"181","21633","2"
"181","21616","5"
"181","21615","3"
"181","21595","5"
"181","21586","5"
"181","21561","5"
"181","21559","5"
"181","21545","4"
"181","21536","4"
"181","21535","3"
"181","21518","4"
"181","21517","3"
"181","21484","5"
"181","21479","4"
"181","21463","5"
"181","21454","3"
"181","21444","5"
"181","21441","5"
"181","21440","5"
"181","21439","3"
"181","21436","5"
"181","21435","4"
"181","21433","5"
"181","21421","3"
"181","21406","3"
"181","21399","3"
"181","21389","5"
"181","21377","4"
"181","21375","3"
"181","21369","5"
"181","21352","3"
"181","21346","3"
"181","21344","5"
"181","21334","5"
"181","21328","3"
"181","21323","3"
"181","21316","5"
"181","21291","4"
"181","21289","3"
"181","21288","4"
"181","21272","4"
"181","21263","5"
"181","21243","3"
"181","21221","4"
"181","21219","3"
"181","21218","4"
"181","21212","4"
"181","21202","3"
"181","21200","4"
"181","21196","4"
"181","21194","5"
"181","21193","5"
"181","21192","3"
"181","21190","3"
"181","21188","5"
"181","21187","3"
"181","21183","5"
"181","21182","4"
"181","21181","4"
"181","21176","1"
"181","21175","3"
"181","21174","3"
"181","21171","5"
"181","21169","2"
"181","21148","4"
"181","21147","3"
"181","21144","4"
"181","21129","3"
"181","21123","4"
"181","21113","3"
"181","21107","5"
"181","21106","5"
"181","20797","5"
"181","20798","4"
"181","20799","3"
"181","20800","4"
"181","20802","5"
"181","20803","5"
"181","20804","3"
"181","20806","5"
"181","20808","3"
"181","20813","3"
"181","20819","3"
"181","20823","1"
"181","20834","5"
"181","20836","3"
"181","20849","3"
"181","20861","4"
"181","20862","3"
"181","20863","5"
"181","20885","3"
"181","20901","3"
"181","20913","4"
"181","20918","5"
"181","20941","3"
"181","20957","4"
"181","20958","3"
"181","20960","5"
"181","20968","5"
"181","20985","3"
"181","20988","5"
"181","20990","3"
"181","20996","3"
"181","21008","4"
"181","21009","3"
"181","21018","4"
"181","21023","4"
"181","21029","5"
"181","21030","4"
"181","21043","3"
"181","21044","4"
"181","21049","1"
"181","21056","3"
"181","21059","3"
"181","21060","4"
"181","21066","4"
"181","21090","4"
"181","21091","3"
"181","21094","3"
"181","21095","3"
"181","21100","5"
"181","21101","3"
"182","24765","3"
"182","24747","4"
"182","24731","3"
"182","24555","1"
"182","24482","3"
"182","24374","1"
"182","24289","4"
"182","23724","5"
"182","23631","4"
"182","23533","4"
"182","23463","5"
"182","23332","5"
"182","23141","5"
"182","22728","5"
"182","22719","3"
"182","22515","4"
"182","22476","5"
"182","22423","3"
"182","22165","5"
"182","22053","3"
"182","22011","4"
"182","22003","4"
"182","21999","2"
"182","21997","4"
"182","21946","4"
"182","21923","4"
"182","21905","5"
"182","21863","5"
"182","21735","4"
"182","21452","5"
"182","21439","4"
"182","21372","4"
"182","21177","4"
"182","21150","5"
"182","21127","5"
"182","21089","3"
"182","20852","5"
"182","20848","5"
"182","20836","4"
"182","20834","4"
"182","20833","5"
"183","21546","5"
"183","21444","3"
"183","21441","4"
"183","21439","4"
"183","21435","5"
"183","21434","4"
"183","21432","3"
"183","21408","4"
"183","21372","4"
"183","21352","3"
"183","21344","4"
"183","21323","2"
"183","21316","3"
"183","21311","5"
"183","21308","5"
"183","21291","4"
"183","21288","3"
"183","21272","4"
"183","21265","3"
"183","21262","4"
"183","21247","2"
"183","21245","3"
"183","21218","3"
"183","21212","4"
"183","21204","3"
"183","21196","5"
"183","21190","4"
"183","21188","3"
"183","21181","4"
"183","21169","4"
"183","21166","2"
"183","21150","5"
"183","21129","4"
"183","21127","5"
"183","21124","5"
"183","21119","4"
"183","21110","4"
"183","21085","2"
"183","21070","3"
"183","21049","3"
"183","21042","5"
"183","21004","3"
"183","20998","4"
"183","20980","3"
"183","20796","5"
"184","25730","3"
"184","25591","5"
"184","25531","2"
"184","25500","5"
"184","25493","5"
"184","25372","5"
"184","25303","3"
"184","25232","4"
"184","25125","4"
"184","25050","3"
"184","25019","3"
"184","25004","4"
"184","24977","2"
"184","24842","3"
"184","24753","3"
"184","24638","4"
"184","24637","2"
"184","24597","3"
"184","24482","5"
"184","24289","4"
"184","24282","3"
"184","24277","2"
"184","24219","3"
"184","24212","3"
"184","24209","4"
"184","24179","5"
"184","24169","3"
"184","24159","4"
"184","24001","3"
"184","23932","3"
"184","23917","4"
"184","23879","4"
"184","23854","3"
"184","23813","3"
"184","23811","4"
"184","23794","4"
"184","23761","5"
"184","23759","4"
"184","23750","3"
"184","23724","5"
"184","23631","5"
"184","23583","2"
"184","23575","4"
"184","23532","4"
"184","23517","3"
"184","23486","3"
"184","23471","5"
"184","23463","5"
"184","23457","4"
"184","23434","5"
"184","23408","3"
"184","23402","3"
"184","23383","3"
"184","23360","5"
"184","23354","3"
"184","23286","4"
"184","23241","2"
"184","23182","4"
"184","23140","3"
"184","23137","5"
"184","23108","5"
"184","23079","3"
"184","23036","5"
"184","22982","3"
"184","22952","4"
"184","22930","3"
"184","22929","3"
"184","22927","3"
"184","22925","3"
"184","22914","2"
"184","22887","3"
"184","22877","3"
"184","22875","3"
"184","22872","3"
"184","22871","4"
"184","22870","4"
"184","22867","3"
"184","22865","2"
"184","22861","3"
"184","22860","3"
"184","22856","3"
"184","22830","3"
"184","22809","3"
"184","22805","3"
"184","22796","3"
"184","22793","3"
"184","22787","4"
"184","22786","4"
"184","22734","3"
"184","22713","4"
"184","22680","3"
"184","22676","5"
"184","22675","4"
"184","22667","4"
"184","22643","4"
"184","22569","2"
"184","22538","3"
"184","22537","3"
"184","22532","4"
"184","22501","3"
"184","22491","3"
"184","22488","3"
"184","22442","4"
"184","22392","2"
"184","22385","3"
"184","22381","4"
"184","22371","3"
"184","22350","2"
"184","22337","5"
"184","22316","4"
"184","22263","5"
"184","22230","5"
"184","22189","4"
"184","22167","4"
"184","22130","3"
"184","22124","3"
"184","22116","4"
"184","22102","2"
"184","22096","3"
"184","22091","5"
"184","22087","4"
"184","22081","4"
"184","22076","3"
"184","22061","4"
"184","22048","4"
"184","22031","4"
"184","22029","4"
"184","22026","3"
"184","22020","4"
"184","22019","4"
"184","22014","3"
"184","22009","4"
"184","22003","4"
"184","22000","5"
"184","21999","3"
"184","21997","5"
"184","21977","4"
"184","21973","4"
"184","21953","5"
"184","21946","4"
"184","21919","2"
"184","21914","4"
"184","21895","4"
"184","21894","4"
"184","21890","4"
"184","21856","3"
"184","21854","4"
"184","21852","3"
"184","21851","3"
"184","21848","3"
"184","21847","3"
"184","21843","3"
"184","21838","3"
"184","21820","4"
"184","20796","5"
"184","20797","4"
"184","20822","4"
"184","20828","5"
"184","20849","3"
"184","20852","5"
"184","20918","4"
"184","20968","3"
"184","20993","2"
"184","21042","4"
"184","21061","2"
"184","21085","2"
"184","21089","3"
"184","21127","3"
"184","21147","4"
"184","21148","4"
"184","21150","5"
"184","21161","4"
"184","21185","5"
"184","21188","4"
"184","21196","3"
"184","21199","4"
"184","21250","3"
"184","21272","3"
"184","21283","4"
"184","21372","5"
"184","21396","4"
"184","21404","4"
"184","21434","4"
"184","21435","4"
"184","21439","4"
"184","21440","3"
"184","21441","5"
"184","21443","3"
"184","21455","4"
"184","21488","4"
"184","21494","4"
"184","21537","3"
"184","21546","4"
"184","21563","5"
"184","21566","5"
"184","21571","4"
"184","21593","4"
"184","21595","4"
"184","21602","3"
"184","21608","2"
"184","21713","3"
"184","21720","4"
"184","21729","3"
"184","21735","3"
"185","29246","5"
"185","27349","5"
"185","23472","4.5"
"185","28691","3"
"185","28199","3"
"185","29369","2"
"185","29628","4.5"
"185","28775","4.5"
"185","27936","5"
"185","27293","3"
"185","27162","4.5"
"185","27029","4.5"
"185","26974","4.5"
"185","26709","2"
"185","26595","4.5"
"185","26294","4.5"
"185","26065","4.5"
"185","25591","5"
"185","25484","4.5"
"185","25291","1.5"
"185","25004","4"
"185","24954","2.5"
"185","24943","5"
"185","24756","5"
"185","24732","3.5"
"185","24686","4"
"185","24349","1"
"185","24313","4"
"185","24237","5"
"185","23724","4.5"
"185","23636","3.5"
"185","23386","2"
"185","23360","5"
"185","23112","4"
