"director_id","movie_id"
"1386","22131"
"1386","22026"
"1386","21569"
"1386","21252"
"1387","29188"
"1388","20964"
"1389","28403"
"1389","26724"
"1390","20815"
"1391","28094"
"1392","29503"
"1393","26005"
"1394","21685"
"1395","26363"
"1396","26391"
"1397","24899"
"1397","21470"
"1398","29625"
"1398","28542"
"1398","23108"
"1399","22496"
"1400","26922"
"1401","24853"
"1401","24422"
"1401","21363"
"1402","22315"
"1403","28712"
"1404","26182"
"1405","22747"
"1406","26262"
"1407","25038"
"1408","27945"
"1408","27701"
"1408","27359"
"1409","21409"
"1410","26392"
"1411","23363"
"1411","22818"
"1411","22389"
"1411","21447"
"1412","21844"
"1413","26168"
"1414","28488"
"1415","27096"
"1415","26679"
"1415","25258"
"1415","25025"
"1415","24977"
"1415","24093"
"1415","21513"
"1415","21135"
"1416","28013"
"1416","21370"
"1417","29105"
"1418","26244"
"1418","25744"
"1418","25446"
"1418","23014"
"1418","22559"
"1418","21206"
"1418","20910"
"1419","25746"
"1420","27696"
"1420","27026"
"1420","23615"
"1420","21499"
"1421","26169"
"1422","29651"
"1423","29712"
"1423","29465"
"1423","28122"
"1423","21555"
"1424","24560"
"1424","23400"
"1425","25714"
"1426","27094"
"1427","28300"
"1428","22096"
"1428","21443"
"1429","21657"
"1430","28404"
"1430","27652"
"1430","26937"
"1430","22086"
"1431","27843"
"1431","26882"
"1431","26606"
"1431","25057"
"1431","24476"
"1431","22557"
"1431","22286"
"1431","21354"
"1431","21191"
"1432","26778"
"1433","21977"
"1433","20828"
"1434","20837"
"1435","29657"
"1436","29355"
"1436","27745"
"1436","26122"
"1436","23197"
"1436","23196"
"1436","23195"
"1436","21343"
"1437","28749"
"1437","26251"
"1438","27351"
"1438","26332"
"1438","24870"
"1438","21649"
"1439","27903"
"1439","27062"
"1439","26880"
"1439","23179"
"1440","21544"
"1441","21304"
"1442","22276"
"1443","26231"
"1444","26745"
"1445","29232"
"1446","27526"
"1446","21828"
"1446","21827"
"1447","29883"
"1448","23122"
"1448","21633"
"1449","25742"
"1450","27634"
"1451","25733"
"1451","25189"
"1451","24477"
"1451","23647"
"1451","22929"
"1451","22927"
"1451","22909"
"1451","22488"
"1451","22192"
"1452","25502"
"1453","23668"
"1454","27263"
"1454","25808"
"1454","24539"
"1454","24379"
"1454","23321"
"1454","23320"
"1454","22154"
"1455","24788"
"1456","29533"
"1456","29280"
"1456","27506"
"1456","27138"
"1456","27058"
"1456","26865"
"1456","26843"
"1456","26464"
"1456","26313"
"1456","26217"
"1456","25904"
"1456","25560"
"1456","23384"
"1456","23339"
"1456","23245"
"1456","22902"
"1456","22300"
"1456","21327"
"1457","20865"
"1458","28104"
"1458","25002"
"1459","27997"
"1460","27752"
"1460","25006"
"1460","23458"
"1461","24824"
"1462","29722"
"1462","28283"
"1462","26603"
"1462","26557"
"1462","22836"
"1462","21810"
"1462","20872"
"1463","27327"
"1463","23678"
"1464","27185"
"1465","27871"
"1465","27248"
"1465","26036"
"1465","21857"
"1466","29711"
"1466","28780"
"1466","25833"
"1466","24075"
"1467","26130"
"1468","27481"
"1469","25076"
"1470","28545"
"1471","28680"
"1472","29209"
"1472","27935"
"1473","21594"
"1474","29154"
"1475","28481"
"1475","22621"
"1475","21370"
"1476","22847"
"1477","29822"
"1477","27961"
"1477","27880"
"1477","27876"
"1477","26609"
"1477","25095"
"1477","24225"
"1477","23705"
"1477","23309"
"1478","29089"
"1478","27356"
"1478","27344"
"1478","26671"
"1478","24487"
"1478","22952"
"1478","22412"
"1478","22038"
"1478","21311"
"1478","21123"
"1479","25036"
"1480","24526"
"1481","29066"
"1482","27818"
"1483","27187"
"1483","26099"
"1484","23803"
"1485","29414"
"1486","28279"
"1487","27548"
"1487","25233"
"1488","21771"
"1489","28515"
"1489","21894"
"1490","23012"
"1490","23009"
"1490","23007"
"1490","23006"
"1490","23005"
"1490","23003"
"1490","23001"
"1490","22999"
"1490","22998"
"1490","22997"
"1490","22995"
"1490","22994"
"1490","22993"
"1490","22992"
"1490","22991"
"1490","22990"
"1490","22977"
"1490","22976"
"1490","22975"
"1490","22974"
"1490","22972"
"1490","22971"
"1490","22970"
"1490","22968"
"1490","22967"
"1490","22966"
"1490","22144"
"1490","22025"
"1490","21901"
"1490","21777"
"1490","21744"
"1490","21742"
"1490","21741"
"1490","21740"
"1490","21738"
"1490","21711"
"1490","21706"
"1490","21705"
"1491","23242"
"1492","29079"
"1493","22184"
"1494","26827"
"1495","29410"
"1496","27312"
"1496","22709"
"1497","22523"
"1498","24109"
"1499","26443"
"1500","27117"
"1501","26569"
"1502","28552"
"1502","28464"
"1502","27791"
"1502","21000"
"1503","28362"
"1503","24451"
"1503","24103"
"1503","23955"
"1503","23860"
"1503","22107"
"1503","22041"
"1504","27525"
"1505","22708"
"1506","27806"
"1507","26599"
"1507","22377"
"1507","22251"
"1508","25132"
"1508","24551"
"1509","26436"
"1510","24363"
"1511","25987"
"1511","21996"
"1512","28027"
"1512","27854"
"1513","22750"
"1514","20864"
"1515","23755"
"1516","20827"
"1517","21646"
"1518","28241"
"1519","26675"
"1520","23993"
"1520","22406"
"1521","26541"
"1521","24121"
"1522","27702"
"1522","25316"
"1523","29189"
"1523","28994"
"1523","26430"
"1524","28279"
"1525","24430"
"1526","27016"
"1526","24663"
"1526","23774"
"1526","23602"
"1526","23316"
"1527","25399"
"1528","25072"
"1529","23896"
"1529","23023"
"1530","29511"
"1531","29077"
"1532","26111"
"1532","25948"
"1532","21604"
"1532","21341"
"1532","21138"
"1533","26509"
"1533","21208"
"1534","24520"
"1535","29398"
"1536","25285"
"1537","28993"
"1538","28976"
"1539","22943"
"1540","27646"
"1540","26533"
"1541","28236"
"1542","28640"
"1543","21672"
"1543","21337"
"1544","26190"
"1545","28961"
"1546","23528"
"1547","27023"
"1547","26854"
"1547","25797"
"1547","25324"
"1547","25026"
"1547","21648"
"1548","28791"
"1549","22324"
"1550","21214"
"1551","28624"
"1551","28517"
"1551","28123"
"1551","26377"
"1551","25853"
"1551","25161"
"1551","24769"
"1551","24736"
"1551","24542"
"1551","24238"
"1551","22259"
"1551","21294"
"1551","21019"
"1552","28369"
"1552","24633"
"1553","28907"
"1554","29715"
"1555","27462"
"1555","27272"
"1555","21037"
"1556","23586"
"1557","26858"
"1558","28868"
"1559","22870"
"1559","20849"
"1560","28541"
"1560","27285"
"1560","25496"
"1560","24773"
"1560","24766"
"1560","24344"
"1560","23981"
"1560","23391"
"1560","22604"
"1561","29547"
"1561","29529"
"1561","27179"
"1561","26288"
"1562","25982"
"1563","26306"
"1563","26186"
"1563","25959"
"1563","25039"
"1563","24671"
"1563","24454"
"1563","21491"
"1563","21020"
"1564","27265"
"1564","24526"
"1564","24178"
"1565","24805"
"1566","29874"
"1566","28505"
"1566","25595"
"1566","21956"
"1567","29560"
"1567","29327"
"1567","28598"
"1567","28116"
"1567","23346"
"1568","26946"
"1568","22525"
"1569","29839"
"1569","29298"
"1569","29173"
"1569","21659"
"1570","23900"
"1571","23081"
"1572","29259"
"1573","28909"
"1574","23571"
"1574","21006"
"1575","25767"
"1576","21339"
"1577","22761"
"1578","29843"
"1579","25219"
"1580","29795"
"1581","24387"
"1582","27502"
"1582","25121"
"1582","22058"
"1583","29850"
"1584","29146"
"1584","28302"
"1584","28299"
"1584","28298"
"1584","27319"
"1584","22126"
"1585","29872"
"1585","29265"
"1585","27331"
"1585","26939"
"1585","25053"
"1585","23892"
"1585","23399"
"1585","22522"
"1585","21905"
"1585","21628"
"1585","21127"
"1585","20815"
"1586","27267"
"1587","29713"
"1588","28880"
"1588","25063"
"1589","28282"
"1589","27719"
"1589","27114"
"1589","26731"
"1589","25604"
"1589","25046"
"1589","24900"
"1589","24465"
"1589","24165"
"1589","23951"
"1589","23834"
"1589","22702"
"1589","21750"
"1589","21733"
"1589","21721"
"1589","21713"
"1589","21712"
"1590","25261"
"1590","24940"
"1590","24183"
"1591","29879"
"1591","28966"
"1591","27159"
"1591","26408"
"1591","25497"
"1591","25357"
"1591","24484"
"1591","23866"
"1591","23074"
"1591","22682"
"1591","21605"
"1591","21049"
"1592","29057"
"1592","28508"
"1592","23484"
"1593","29127"
"1593","28915"
"1593","27685"
"1593","26082"
"1594","23169"
"1595","27189"
"1595","22946"
"1596","29742"
"1597","21819"
"1597","20834"
"1598","29064"
"1599","29078"
"1599","28974"
"1599","26963"
"1599","25940"
"1599","21617"
"1600","29472"
"1601","29096"
"1601","25401"
"1601","24392"
"1602","27897"
"1602","27222"
"1602","27145"
"1602","26720"
"1602","25828"
"1603","24457"
"1604","24251"
"1604","23875"
"1605","21955"
"1606","22663"
"1607","25187"
"1608","28423"
"1608","28413"
"1608","28356"
"1608","27401"
"1608","25288"
"1608","23798"
"1608","21899"
"1609","24607"
"1610","22654"
"1611","28705"
"1612","25476"
"1613","27470"
"1613","26255"
"1613","25904"
"1613","23731"
"1613","20877"
"1614","28768"
"1614","25763"
"1614","24356"
"1615","26704"
"1615","20928"
"1616","27902"
"1616","26689"
"1616","25929"
"1616","25242"
"1617","28962"
"1617","28466"
"1617","27838"
"1618","24316"
"1618","20892"
"1619","26493"
"1619","23186"
"1620","28360"
"1620","27436"
"1620","24550"
"1621","25012"
"1622","23843"
"1623","28034"
"1624","29645"
"1624","28830"
"1624","26396"
"1624","25405"
"1624","21922"
"1624","21903"
"1625","25356"
"1625","24945"
"1626","27682"
"1627","22509"
"1628","29470"
"1628","28861"
"1628","28699"
"1628","26755"
"1628","22171"
"1629","21395"
"1630","29621"
"1630","27728"
"1630","24672"
"1630","24385"
"1630","24006"
"1631","25370"
"1632","29659"
"1632","26264"
"1633","28110"
"1634","29863"
"1634","29668"
"1634","28580"
"1634","28128"
"1634","27736"
"1634","27005"
"1634","26777"
"1634","26027"
"1634","25801"
"1634","24248"
"1634","24242"
"1635","23100"
"1635","22566"
"1635","22346"
"1636","23285"
"1637","24930"
"1637","24794"
"1637","21013"
"1638","26687"
"1639","25523"
"1639","22351"
"1639","22241"
"1640","29011"
"1640","27163"
"1641","27180"
"1642","28906"
"1642","25438"
"1643","28012"
"1643","26492"
"1644","25125"
"1645","28141"
"1646","27013"
"1647","29276"
"1648","29193"
"1649","27238"
"1650","29561"
"1651","22782"
"1652","29050"
"1653","21446"
"1654","28701"
"1654","27336"
"1655","26686"
"1655","26370"
"1655","21803"
"1655","21773"
"1656","22765"
"1657","20874"
"1658","25911"
"1659","29707"
"1659","29228"
"1659","27226"
"1659","24223"
"1660","20936"
"1661","29202"
"1661","26479"
"1661","23345"
"1662","29604"
"1663","28927"
"1664","28748"
"1665","28943"
"1666","29535"
"1667","22526"
"1668","21130"
"1669","22873"
"1669","21881"
"1670","24973"
"1671","22733"
"1671","22606"
"1671","21249"
"1672","24661"
"1672","24512"
"1672","23244"
"1673","20962"
"1674","24259"
"1675","28621"
"1676","28916"
"1677","28689"
"1678","26020"
"1679","29490"
"1679","28892"
"1679","25962"
"1679","23601"
"1680","24951"
"1681","29896"
"1681","29519"
"1681","28144"
"1681","25887"
"1681","25885"
"1682","28945"
"1682","28494"
"1682","28071"
"1682","27207"
"1682","27038"
"1682","26919"
"1682","26388"
"1682","26234"
"1682","23841"
"1682","23825"
"1682","22612"
"1682","21993"
"1682","21464"
"1682","21419"
"1682","21082"
"1683","27794"
"1683","24371"
"1683","24362"
"1683","24360"
"1683","24291"
"1683","24194"
"1683","24056"
"1683","24054"
"1683","24051"
"1683","24049"
"1683","22095"
"1684","26690"
"1684","24172"
"1684","22387"
"1685","22253"
"1686","23578"
"1687","23917"
"1688","22311"
"1689","25014"
"1690","26266"
"1691","26846"
"1692","29328"
"1693","28213"
"1693","25432"
"1693","22696"
"1693","22080"
"1693","21788"
"1693","21768"
"1693","21767"
"1693","21758"
"1693","21708"
"1694","24594"
"1695","29270"
"1695","26480"
"1695","22659"
"1695","22271"
"1696","22244"
"1697","24980"
"1698","25478"
"1699","24709"
"1700","29394"
"1701","23687"
"1702","23358"
"1703","28408"
"1704","22045"
"1705","23409"
"1706","28954"
"1706","28139"
"1707","25330"
"1708","29719"
"1709","26539"
"1710","29557"
"1711","21474"
"1712","25125"
"1713","26659"
"1713","23564"
"1714","21639"
"1715","28522"
"1715","26405"
"1715","26089"
"1715","24837"
"1715","21114"
"1716","28816"
"1717","28652"
"1718","23900"
"1719","24586"
"1720","23349"
"1720","21128"
"1720","21003"
"1721","29054"
"1721","23974"
"1722","25650"
"1722","23579"
"1722","21090"
"1723","26498"
"1723","23942"
"1723","21377"
"1723","21024"
"1724","29310"
"1724","28170"
"1725","29553"
"1726","28775"
"1727","28279"
"1728","28816"
"1729","28990"
"1729","26989"
"1729","25069"
"1729","21430"
"1729","20903"
"1730","28981"
"1730","27573"
"1730","26582"
"1730","24821"
"1730","22216"
"1730","22108"
"1730","21382"
"1731","29215"
"1731","28316"
"1731","28060"
"1731","23532"
"1731","22514"
"1731","21787"
"1732","28618"
"1733","29208"
"1734","28831"
"1734","28312"
"1734","27220"
"1734","26670"
"1734","25068"
"1735","29917"
"1735","28422"
"1735","22629"
"1735","21972"
"1736","24012"
"1737","27225"
"1738","27104"
"1738","25907"
"1738","25703"
"1738","25584"
"1738","25415"
"1739","24844"
"1740","29101"
"1740","27333"
"1740","21336"
"1740","20850"
"1741","27908"
"1741","27718"
"1741","27144"
"1741","26268"
"1741","25328"
"1741","24284"
"1741","24228"
"1741","24067"
"1741","23973"
"1741","23927"
"1741","22719"
"1741","22143"
"1741","21556"
"1741","20862"
"1742","27045"
"1743","27861"
"1743","26101"
"1743","25381"
"1743","22842"
"1743","22601"
"1743","20976"
"1744","27949"
"1744","27722"
"1744","22582"
"1745","21259"
"1746","27013"
"1746","23416"
"1747","22151"
"1748","27918"
"1749","29097"
"1750","22175"
"1751","27360"
"1751","26730"
"1751","25533"
"1752","28235"
"1752","27012"
"1752","27009"
"1753","28731"
"1754","29717"
"1755","29112"
"1755","27744"
"1755","26813"
"1756","27632"
"1757","28087"
"1758","20933"
"1759","29324"
"1759","29025"
"1759","28365"
"1759","26025"
"1759","25011"
"1759","22197"
"1760","28209"
"1761","24141"
"1762","26013"
"1762","25566"
"1763","22905"
"1763","21623"
"1764","21680"
"1765","22759"
"1766","28599"
"1766","25933"
"1766","23611"
"1767","28901"
"1768","24923"
"1768","24141"
"1769","23121"
"1769","20995"
"1770","24510"
"1771","25276"
"1772","27816"
"1773","26321"
"1774","29135"
"1775","23269"
"1776","28751"
"1777","24807"
"1778","28471"
"1779","27430"
"1780","28503"
"1781","26975"
"1782","23010"
"1782","22499"
"1782","20926"
"1783","26631"
"1783","25493"
"1783","24515"
"1783","24145"
"1784","28964"
"1785","29563"
"1786","26236"
"1787","28041"
"1787","26819"
"1787","24448"
"1787","22853"
"1788","27175"
"1789","29669"
"1789","28825"
"1789","28372"
"1789","26931"
"1789","24688"
"1790","29777"
"1790","23962"
"1791","29882"
"1791","29016"
"1791","28579"
"1791","28460"
"1791","28367"
"1791","28154"
"1791","28147"
"1791","27969"
"1791","27805"
"1791","27123"
"1791","26328"
"1791","25934"
"1791","25224"
"1791","25056"
"1791","24827"
"1791","24467"
"1791","24219"
"1791","24203"
"1791","23513"
"1791","22899"
"1791","22805"
"1791","22495"
"1791","22350"
"1791","22202"
"1791","22106"
"1791","22094"
"1791","22001"
"1791","21914"
"1791","21372"
"1791","21316"
"1792","24948"
"1793","22793"
"1794","27490"
"1795","28325"
"1795","28012"
"1795","27637"
"1796","29429"
"1796","27693"
"1796","27671"
"1796","22901"
"1796","20859"
"1797","23698"
"1797","23551"
"1797","23395"
"1797","22643"
"1798","23616"
"1799","27628"
"1800","22738"
"1801","28400"
"1801","25840"
"1801","25157"
"1801","24590"
"1801","22739"
"1801","21606"
"1801","21199"
"1802","25783"
"1803","26374"
"1804","28082"
"1804","24293"
"1805","26655"
"1805","24733"
"1806","26653"
"1807","23585"
"1808","28775"
"1808","26923"
"1808","25725"
"1809","27490"
"1809","26786"
"1810","25832"
"1810","22715"
"1811","29218"
"1811","26631"
"1812","23658"
"1813","29121"
"1813","28447"
"1813","26303"
"1813","23278"
"1813","22444"
"1813","20949"
"1814","29048"
"1814","28618"
"1815","29342"
"1816","29876"
"1816","24867"
"1817","22219"
"1818","25213"
"1818","22375"
"1819","27591"
"1819","24028"
"1820","28647"
"1820","25686"
"1820","20954"
"1821","26855"
"1822","25593"
"1823","29853"
"1824","28760"
"1825","27301"
"1826","24046"
"1827","25062"
"1828","27639"
"1828","26712"
"1829","26572"
"1829","23493"
"1830","23906"
"1830","21973"
"1830","20836"
"1831","22793"
"1831","21440"
"1832","28407"
"1833","29399"
"1833","29346"
"1833","29171"
"1833","28980"
"1833","28813"
"1833","28694"
"1833","27640"
"1833","27229"
"1833","26254"
"1833","24939"
"1833","21936"
"1834","29676"
"1834","25997"
"1835","24274"
"1836","24706"
"1837","21726"
"1838","22713"
"1839","21483"
"1840","25486"
"1841","27976"
"1842","28531"
"1843","29655"
"1843","28643"
"1843","26183"
"1843","25673"
"1843","24535"
"1843","24402"
"1843","21756"
"1844","27503"
"1845","29570"
"1846","28852"
"1846","27834"
"1847","27040"
"1847","21104"
"1848","26628"
"1849","28583"
"1849","27033"
"1849","26274"
"1849","25275"
"1849","21355"
"1849","20953"
"1850","22598"
"1850","21101"
"1851","27243"
"1852","20917"
"1853","29703"
"1854","25904"
"1854","23447"
"1855","23823"
"1856","29565"
"1856","26677"
"1856","24266"
"1857","23333"
"1858","29799"
"1858","26476"
"1858","24961"
"1859","22096"
"1859","21848"
"1859","21840"
"1859","21443"
"1860","29595"
"1860","28824"
"1860","27574"
"1861","28458"
"1861","26507"
"1861","25857"
"1861","24277"
"1861","23733"
"1862","25334"
"1862","22714"
"1862","21257"
"1863","26472"
"1864","25483"
"1864","24001"
"1864","23869"
"1864","23575"
"1864","23259"
"1864","22174"
"1864","21360"
"1865","26432"
"1865","25734"
"1865","25101"
"1865","24699"
"1866","28620"
"1866","26818"
"1866","24999"
"1866","24325"
"1866","23281"
"1867","22275"
"1868","27793"
"1868","24716"
"1869","22483"
"1870","29690"
"1871","28775"
"1871","21133"
"1872","28613"
"1872","26908"
"1873","28856"
"1874","29851"
"1874","29125"
"1874","28803"
"1874","27365"
"1874","21108"
"1875","25333"
"1876","29272"
"1877","25986"
"1877","25677"
"1877","25675"
"1878","27464"
"1878","22314"
"1878","21146"
"1879","26906"
"1879","26439"
"1879","24209"
"1879","22079"
"1880","28007"
"1880","25309"
"1880","24936"
"1880","24326"
"1881","27078"
"1881","26047"
"1882","24378"
"1883","25413"
"1883","21619"
"1883","20958"
"1884","27713"
"1885","21094"
"1885","21029"
"1886","22205"
"1887","27973"
"1887","24772"
"1888","29145"
"1889","29685"
"1889","26863"
"1889","22553"
"1890","22185"
"1891","27100"
"1892","22348"
"1893","21660"
"1894","29169"
"1895","29102"
"1895","26152"
"1896","28814"
"1897","29213"
"1898","27996"
"1898","26891"
"1898","25699"
"1898","25314"
"1898","24981"
"1898","24505"
"1898","22957"
"1898","20818"
"1899","29456"
"1899","22166"
"1900","24491"
"1901","26809"
"1902","24415"
"1903","21469"
"1904","22897"
"1905","29897"
"1906","28535"
"1906","26896"
"1906","23903"
"1906","21557"
"1907","29855"
"1908","29674"
"1908","29392"
"1908","29001"
"1908","28906"
"1908","28440"
"1908","28390"
"1908","27750"
"1908","27699"
"1908","27177"
"1908","26276"
"1908","25648"
"1908","25609"
"1908","24681"
"1908","23898"
"1908","23850"
"1908","23371"
"1908","23301"
"1908","23088"
"1908","23075"
"1908","22869"
"1908","22611"
"1908","21676"
"1908","21383"
"1908","21136"
"1909","28952"
"1909","27852"
"1909","25443"
"1909","22256"
"1909","21603"
"1909","21205"
"1910","24876"
"1911","21793"
"1911","20840"
"1912","28724"
"1913","29884"
"1913","28136"
"1913","27329"
"1913","24478"
"1914","26086"
"1914","25781"
"1914","25492"
"1914","25307"
"1914","24815"
"1914","22603"
"1914","21329"
"1914","20907"
"1915","27523"
"1915","27433"
"1915","22844"
"1915","21232"
"1916","29357"
"1917","22493"
"1918","27095"
"1919","29789"
"1919","22945"
"1920","25330"
"1921","25325"
"1921","24017"
"1921","23483"
"1921","23264"
"1921","22937"
"1921","22889"
"1921","22748"
"1921","22746"
"1922","23597"
"1923","25027"
"1924","29844"
"1924","28947"
"1924","26243"
"1924","24276"
"1925","23959"
"1925","23953"
"1925","23318"
"1925","22084"
"1926","24330"
"1927","24620"
"1928","24509"
"1928","21229"
"1929","24729"
"1930","28184"
"1931","29266"
"1931","26765"
"1931","26345"
"1931","24969"
"1931","22073"
"1932","27975"
"1932","27470"
"1932","26663"
"1932","26579"
"1932","26537"
"1932","26506"
"1932","25716"
"1932","23506"
"1932","22294"
"1932","21125"
"1933","23822"
"1933","23336"
"1934","25389"
"1935","27522"
"1936","29824"
"1937","28239"
"1937","28231"
"1938","29880"
"1938","26803"
"1938","24822"
"1939","25881"
"1940","26219"
"1941","27556"
"1941","27555"
"1941","27554"
"1941","27552"
"1941","27551"
"1941","27550"
"1941","27491"
"1941","27388"
"1941","27316"
"1941","27276"
"1941","25726"
"1941","25104"
"1941","22917"
"1941","22846"
"1941","22043"
"1942","29535"
"1942","25968"
"1943","28953"
"1943","27787"
"1943","27120"
"1943","26642"
"1943","25305"
"1943","22487"
"1943","20969"
"1943","20923"
"1944","29775"
"1945","27887"
"1945","22891"
"1946","28886"
"1947","21868"
"1948","25678"
"1949","22529"
"1950","24553"
"1951","27900"
"1952","29912"
"1953","25663"
"1954","25012"
"1955","27470"
"1955","25904"
"1956","23340"
"1957","23387"
"1958","24346"
"1959","26357"
"1959","26305"
"1959","26188"
"1959","26148"
"1959","24062"
"1959","23994"
"1959","23524"
"1959","22423"
"1959","21210"
"1960","26871"
"1960","23895"
"1961","27461"
"1962","28594"
"1963","27341"
"1963","25667"
"1963","25428"
"1963","24972"
"1963","23396"
"1963","22554"
"1963","21194"
"1964","29806"
"1965","26859"
"1966","23551"
"1967","29178"
"1968","24128"
"1969","28460"
"1969","27666"
"1969","27069"
"1969","27036"
"1969","25203"
"1969","24430"
"1969","24429"
"1969","24428"
"1969","23166"
"1969","22953"
"1969","21426"
"1969","20936"
"1970","29446"
"1970","29159"
"1970","27515"
"1971","23240"
"1972","24351"
"1973","29029"
"1974","28526"
"1974","25791"
"1975","26727"
"1976","29396"
"1976","27368"
"1976","26185"
"1976","24267"
"1976","22671"
"1976","22295"
"1976","21431"
"1977","29230"
"1978","26794"
"1978","24758"
"1978","21664"
"1979","27127"
"1980","27399"
"1981","29875"
"1981","25869"
"1981","22327"
"1981","22045"
"1982","27471"
"1982","26568"
"1982","23115"
"1982","22973"
"1982","22553"
"1982","21579"
"1983","21645"
"1984","20825"
"1985","27743"
"1985","25694"
"1985","24244"
"1985","24184"
"1985","22544"
"1985","21471"
"1986","21064"
"1987","27382"
"1987","24753"
"1987","22305"
"1988","21902"
"1989","24014"
"1990","22362"
"1991","28195"
"1992","28634"
"1992","24875"
"1993","29274"
"1994","23479"
"1995","22437"
"1996","29051"
"1996","24099"
"1997","24596"
"1998","28986"
"1999","26985"
"1999","24913"
"1999","24818"
"1999","23809"
"1999","23638"
"1999","23622"
"1999","21490"
"1999","21393"
"2000","22903"
"2001","29523"
"2001","24787"
"2001","22888"
"2001","22254"
"2002","24306"
"2003","21034"
"2004","26530"
"2004","24373"
"2005","27545"
"2005","27544"
"2005","27543"
"2005","27538"
"2005","27457"
"2005","26801"
"2005","25969"
"2005","25817"
"2005","24202"
"2005","23849"
"2005","23788"
"2005","23675"
"2005","22794"
"2005","22023"
"2006","26006"
"2007","28432"
"2008","26680"
"2009","25281"
"2010","28333"
"2011","28099"
"2012","27711"
"2013","29828"
"2013","28368"
"2013","28017"
"2013","27850"
"2013","23661"
"2013","21424"
"2013","20940"
"2013","20809"
"2014","28012"
"2015","28452"
"2016","28111"
"2017","28279"
"2018","21597"
"2019","25164"
"2020","29536"
"2020","28771"
"2020","28717"
"2021","25665"
"2021","23102"
"2021","21415"
"2021","21203"
"2022","22322"
"2023","21888"
"2024","25868"
"2024","24240"
"2024","23642"
"2024","23511"
"2025","22529"
"2026","22667"
"2027","29638"
"2028","25115"
"2029","23061"
"2030","26520"
"2030","24953"
"2031","29099"
"2032","25437"
"2033","29233"
"2033","28015"
"2033","22633"
"2033","21748"
"2034","21966"
"2035","29532"
"2036","28482"
"2036","26905"
"2036","24319"
"2036","21515"
"2037","26899"
"2038","21012"
"2039","27512"
"2040","22096"
"2041","23704"
"2042","22578"
"2043","26983"
"2044","21779"
"2045","28679"
"2045","27790"
"2045","26696"
"2045","26592"
"2045","25886"
"2045","24332"
"2045","23954"
"2046","25585"
"2047","28930"
"2047","28489"
"2047","27173"
"2047","26610"
"2047","25921"
"2047","24355"
"2047","24013"
"2047","23719"
"2047","22379"
"2047","22024"
"2047","21301"
"2047","20901"
"2048","21156"
"2049","27601"
"2050","24968"
"2050","23229"
"2051","21830"
"2052","28798"
"2052","28280"
"2053","21798"
"2054","22417"
"2055","27528"
"2056","29142"
"2057","28864"
"2058","25297"
"2059","21930"
"2060","27915"
"2060","24034"
"2061","22344"
"2062","29535"
"2063","21936"
"2064","27375"
"2065","26004"
"2066","29591"
"2067","28543"
"2068","24014"
"2069","22497"
"2070","23588"
"2071","24752"
"2072","22639"
"2073","28941"
"2073","27320"
"2074","21654"
"2075","27907"
"2075","24698"
"2076","28350"
"2076","23923"
"2077","23388"
"2078","29835"
"2078","29748"
"2078","27518"
"2078","26248"
"2078","24974"
"2078","24124"
"2079","29205"
"2080","20916"
"2081","29108"
"2082","29597"
"2082","28855"
"2082","28002"
"2082","27470"
"2082","27377"
"2082","26960"
"2082","25904"
"2082","25000"
"2082","23273"
"2082","21475"
"2082","21092"
"2083","26242"
"2084","23353"
"2085","28860"
"2085","26735"
"2085","24845"
"2085","24108"
"2085","23628"
"2086","25904"
"2086","24504"
"2086","22072"
"2087","21078"
"2088","29635"
"2088","25728"
"2088","22581"
"2089","28616"
"2090","25753"
"2091","29498"
"2091","27700"
"2091","21774"
"2092","27210"
"2092","25547"
"2092","21268"
"2093","29552"
"2094","28119"
"2095","24515"
"2096","26653"
"2097","27842"
"2098","29122"
"2099","20905"
"2100","24510"
"2101","27618"
"2101","27476"
"2101","24927"
"2101","23507"
"2102","21084"
"2103","26293"
"2103","24582"
"2104","25836"
"2104","24180"
"2104","22189"
"2104","22187"
"2105","22834"
"2106","29773"
"2107","25436"
"2108","29753"
"2109","29794"
"2109","29683"
"2110","29535"
"2111","29663"
"2111","29551"
"2111","26437"
"2112","25117"
"2113","29408"
"2113","24566"
"2113","23960"
"2114","29600"
"2114","28635"
"2115","24700"
"2116","26545"
"2117","26761"
"2117","22518"
"2117","21436"
"2118","23219"
"2118","23147"
"2119","21575"
"2120","29622"
"2120","28774"
"2120","28729"
"2120","25274"
"2120","23452"
"2120","21235"
"2121","26450"
"2122","27257"
"2122","22255"
"2123","27569"
"2124","23760"
"2125","29397"
"2125","25588"
"2126","28936"
"2126","27978"
"2126","21477"
"2127","29537"
"2128","29528"
"2128","28348"
"2128","28086"
"2128","27432"
"2128","26872"
"2128","25736"
"2128","25422"
"2128","25421"
"2128","24339"
"2128","23645"
"2128","23624"
"2128","23043"
"2128","21714"
"2128","21702"
"2128","21700"
"2129","27965"
"2130","27442"
"2130","21072"
"2131","25687"
"2132","26697"
"2132","25149"
"2133","23291"
"2134","27650"
"2135","28591"
"2136","29058"
"2137","28815"
"2137","23089"
"2138","29899"
"2138","29367"
"2138","28725"
"2138","28654"
"2138","27716"
"2138","27170"
"2138","26343"
"2138","25679"
"2138","25144"
"2138","24888"
"2138","24003"
"2139","28537"
"2139","21577"
"2140","26103"
"2140","24956"
"2140","24532"
"2140","23813"
"2141","24857"
